PortfolioAsof;PortfolioValue;AllocationToRisk
25.10.2005 00:00:00;166417.5272;0.9776
26.10.2005 00:00:00;164635.3251;0.9773
27.10.2005 00:00:00;160343.8680;0.9758
31.10.2005 00:00:00;165683.6771;0.9752
01.11.2005 00:00:00;166113.0759;0.9752
02.11.2005 00:00:00;172089.7645;0.9761
03.11.2005 00:00:00;172692.0604;0.9696
07.11.2005 00:00:00;173963.9295;0.9698
08.11.2005 00:00:00;175912.1158;0.9701
09.11.2005 00:00:00;175338.8644;0.9701
10.11.2005 00:00:00;174195.8503;0.9793
14.11.2005 00:00:00;175739.2671;0.9795
15.11.2005 00:00:00;173605.2644;0.9793
16.11.2005 00:00:00;172624.3928;0.9791
17.11.2005 00:00:00;176808.7178;0.9781
21.11.2005 00:00:00;177320.7218;0.9782
22.11.2005 00:00:00;180486.4806;0.9786
23.11.2005 00:00:00;178671.7193;0.9784
24.11.2005 00:00:00;178671.7193;0.9784
28.11.2005 00:00:00;177026.9999;0.9782
29.11.2005 00:00:00;175348.6429;0.9780
30.11.2005 00:00:00;175960.8774;0.9780
01.12.2005 00:00:00;178669.8330;0.9784
05.12.2005 00:00:00;184303.4368;0.9790
06.12.2005 00:00:00;184683.1357;0.9791
07.12.2005 00:00:00;182259.3671;0.9788
08.12.2005 00:00:00;184708.1858;0.9791
12.12.2005 00:00:00;178482.6772;0.9784
13.12.2005 00:00:00;177046.2912;0.9782
14.12.2005 00:00:00;176735.2904;0.9781
15.12.2005 00:00:00;177426.7816;0.9846
19.12.2005 00:00:00;175669.0614;0.9845
20.12.2005 00:00:00;176970.9547;0.9846
21.12.2005 00:00:00;179969.3947;0.9848
22.12.2005 00:00:00;182183.3942;0.9866
26.12.2005 00:00:00;181921.5876;0.9865
27.12.2005 00:00:00;179747.6628;0.9864
28.12.2005 00:00:00;179296.5590;0.9863
29.12.2005 00:00:00;180568.2287;0.9864
02.01.2006 00:00:00;178233.9152;0.9863
03.01.2006 00:00:00;182880.6585;0.9866
04.01.2006 00:00:00;183280.7009;0.9866
05.01.2006 00:00:00;184029.3965;0.9756
09.01.2006 00:00:00;189411.1476;0.9763
10.01.2006 00:00:00;191023.3004;0.9765
11.01.2006 00:00:00;192090.5232;0.9767
12.01.2006 00:00:00;188659.2488;0.9762
16.01.2006 00:00:00;190155.1822;0.9764
17.01.2006 00:00:00;192194.3988;0.9767
18.01.2006 00:00:00;188548.9259;0.9762
19.01.2006 00:00:00;198801.7771;0.9811
23.01.2006 00:00:00;198415.6400;0.9810
24.01.2006 00:00:00;196939.1978;0.9809
25.01.2006 00:00:00;196361.0279;0.9808
26.01.2006 00:00:00;202748.1854;0.9765
30.01.2006 00:00:00;211763.9288;0.9775
31.01.2006 00:00:00;206542.8679;0.9769
01.02.2006 00:00:00;203648.8893;0.8040
02.02.2006 00:00:00;199080.2819;0.9752
06.02.2006 00:00:00;204295.7981;0.9758
07.02.2006 00:00:00;198283.8739;0.9751
08.02.2006 00:00:00;203348.3236;0.9757
09.02.2006 00:00:00;200024.9977;0.9753
13.02.2006 00:00:00;196537.7885;0.9749
14.02.2006 00:00:00;195726.6216;0.9748
15.02.2006 00:00:00;194667.8336;0.9746
16.02.2006 00:00:00;200156.2882;0.9753
20.02.2006 00:00:00;200685.5250;0.9754
21.02.2006 00:00:00;203889.7956;0.9758
22.02.2006 00:00:00;204239.1872;0.9758
23.02.2006 00:00:00;202936.9694;0.9913
27.02.2006 00:00:00;208772.3811;0.9915
28.02.2006 00:00:00;206211.9438;0.9914
01.03.2006 00:00:00;208081.8103;0.9915
02.03.2006 00:00:00;213239.2495;0.9917
06.03.2006 00:00:00;212599.4121;0.9917
07.03.2006 00:00:00;208640.2718;0.9915
08.03.2006 00:00:00;206971.6399;0.9914
09.03.2006 00:00:00;206009.6797;0.9753
13.03.2006 00:00:00;209352.4252;0.9757
14.03.2006 00:00:00;213065.2163;0.9374
15.03.2006 00:00:00;213466.3954;0.9375
16.03.2006 00:00:00;210992.7499;0.9756
20.03.2006 00:00:00;214306.3145;0.9759
21.03.2006 00:00:00;211231.8287;0.9756
22.03.2006 00:00:00;213842.9576;0.9759
23.03.2006 00:00:00;214756.0991;0.9811
27.03.2006 00:00:00;217842.1725;0.9814
28.03.2006 00:00:00;214646.5283;0.9811
29.03.2006 00:00:00;218944.0637;0.9815
30.03.2006 00:00:00;219157.2184;0.9838
03.04.2006 00:00:00;223352.4658;0.9841
04.04.2006 00:00:00;224424.3543;0.9842
05.04.2006 00:00:00;227880.6964;0.9845
06.04.2006 00:00:00;229881.5604;0.9769
10.04.2006 00:00:00;229725.7006;0.9769
11.04.2006 00:00:00;226129.6188;0.9765
12.04.2006 00:00:00;229270.5159;0.9769
13.04.2006 00:00:00;233354.7578;0.9773
17.04.2006 00:00:00;234397.4928;0.9774
18.04.2006 00:00:00;238377.5481;0.9777
19.04.2006 00:00:00;241383.8471;0.9780
20.04.2006 00:00:00;232084.9911;0.9586
24.04.2006 00:00:00;245762.8334;0.9609
25.04.2006 00:00:00;239973.9591;0.9599
26.04.2006 00:00:00;240516.6750;0.9600
27.04.2006 00:00:00;231068.9207;0.9584
01.05.2006 00:00:00;241169.7413;0.9601
02.05.2006 00:00:00;247338.7895;0.9611
03.05.2006 00:00:00;241779.8274;0.9602
04.05.2006 00:00:00;241812.9669;0.9602
08.05.2006 00:00:00;241503.1306;0.9602
09.05.2006 00:00:00;248702.8063;0.9613
10.05.2006 00:00:00;248815.3415;0.9613
11.05.2006 00:00:00;242019.4364;0.9603
15.05.2006 00:00:00;224178.2009;0.9571
16.05.2006 00:00:00;219524.2829;0.9562
17.05.2006 00:00:00;208102.0316;0.9538
18.05.2006 00:00:00;201956.7768;0.5991
22.05.2006 00:00:00;196657.4599;0.5883
23.05.2006 00:00:00;200517.9931;0.5962
24.05.2006 00:00:00;199381.9487;0.5939
25.05.2006 00:00:00;199979.2621;0.1783
29.05.2006 00:00:00;201529.2122;0.1846
30.05.2006 00:00:00;199849.2249;0.1778
31.05.2006 00:00:00;200236.0657;0.1794
01.06.2006 00:00:00;197876.3386;0.1652
05.06.2006 00:00:00;198190.3305;0.1666
06.06.2006 00:00:00;197232.3326;0.1625
07.06.2006 00:00:00;196844.7368;0.1609
08.06.2006 00:00:00;196764.2191;0
12.06.2006 00:00:00;196764.2191;0
13.06.2006 00:00:00;196764.2191;0
14.06.2006 00:00:00;196764.2191;0
15.06.2006 00:00:00;196764.2191;0
19.06.2006 00:00:00;196764.2191;0
20.06.2006 00:00:00;196764.2191;0
21.06.2006 00:00:00;196764.2191;0
22.06.2006 00:00:00;196764.2191;0
26.06.2006 00:00:00;196764.2191;0
27.06.2006 00:00:00;196764.2191;0
28.06.2006 00:00:00;196764.2191;0
29.06.2006 00:00:00;196764.2191;0
03.07.2006 00:00:00;196764.2191;0
04.07.2006 00:00:00;196764.2191;0
05.07.2006 00:00:00;196764.2191;0
06.07.2006 00:00:00;196764.2191;0
10.07.2006 00:00:00;196764.2191;0
11.07.2006 00:00:00;196764.2191;0
12.07.2006 00:00:00;196764.2191;0
13.07.2006 00:00:00;196764.2191;0
17.07.2006 00:00:00;196764.2191;0
18.07.2006 00:00:00;196764.2191;0
19.07.2006 00:00:00;196764.2191;0
20.07.2006 00:00:00;196764.2191;0
24.07.2006 00:00:00;196764.2191;0
25.07.2006 00:00:00;196764.2191;0
26.07.2006 00:00:00;196764.2191;0
27.07.2006 00:00:00;196764.2191;0
31.07.2006 00:00:00;196764.2191;0
01.08.2006 00:00:00;196764.2191;0
02.08.2006 00:00:00;196764.2191;0
03.08.2006 00:00:00;196764.2191;0
07.08.2006 00:00:00;196764.2191;0
08.08.2006 00:00:00;196764.2191;0
09.08.2006 00:00:00;196764.2191;0
10.08.2006 00:00:00;196764.2191;0
14.08.2006 00:00:00;196764.2191;0
15.08.2006 00:00:00;196764.2191;0
16.08.2006 00:00:00;196764.2191;0
17.08.2006 00:00:00;196764.2191;0
21.08.2006 00:00:00;196764.2191;0
22.08.2006 00:00:00;196764.2191;0
23.08.2006 00:00:00;196764.2191;0
24.08.2006 00:00:00;196764.2191;0
28.08.2006 00:00:00;196764.2191;0
29.08.2006 00:00:00;196764.2191;0
30.08.2006 00:00:00;196764.2191;0
31.08.2006 00:00:00;196764.2191;0
04.09.2006 00:00:00;196764.2191;0
05.09.2006 00:00:00;196764.2191;0
06.09.2006 00:00:00;196764.2191;0
07.09.2006 00:00:00;196764.2191;0
11.09.2006 00:00:00;196764.2191;0
12.09.2006 00:00:00;196764.2191;0
13.09.2006 00:00:00;196764.2191;0
14.09.2006 00:00:00;196764.2191;0
18.09.2006 00:00:00;196764.2191;0
19.09.2006 00:00:00;196764.2191;0
20.09.2006 00:00:00;196764.2191;0
21.09.2006 00:00:00;196764.2191;0
25.09.2006 00:00:00;196764.2191;0
26.09.2006 00:00:00;196764.2191;0
27.09.2006 00:00:00;196764.2191;0
28.09.2006 00:00:00;196764.2191;0
02.10.2006 00:00:00;196764.2191;0
03.10.2006 00:00:00;196764.2191;0
04.10.2006 00:00:00;196764.2191;0
05.10.2006 00:00:00;196764.2191;0
09.10.2006 00:00:00;196764.2191;0
10.10.2006 00:00:00;196764.2191;0
11.10.2006 00:00:00;196764.2191;0
12.10.2006 00:00:00;197785.5634;0.8042
16.10.2006 00:00:00;198517.8928;0.8049
17.10.2006 00:00:00;196266.0808;0.8027
18.10.2006 00:00:00;197327.0789;0.8038
19.10.2006 00:00:00;196449.0606;0.9759
23.10.2006 00:00:00;198699.2863;0.9762
24.10.2006 00:00:00;198548.3585;0.9762
25.10.2006 00:00:00;198527.7374;0.9762
26.10.2006 00:00:00;197955.2201;0.9765
30.10.2006 00:00:00;197409.6359;0.9764
31.10.2006 00:00:00;197225.7084;0.9764
01.11.2006 00:00:00;197430.3568;0.9764
02.11.2006 00:00:00;197951.4100;0.9994
06.11.2006 00:00:00;201693.1348;0.9994
07.11.2006 00:00:00;202670.9744;0.9994
08.11.2006 00:00:00;203310.8729;0.9994
09.11.2006 00:00:00;204861.5075;0.9765
13.11.2006 00:00:00;206007.4397;0.9766
14.11.2006 00:00:00;205747.5589;0.9766
15.11.2006 00:00:00;207231.8688;0.9768
16.11.2006 00:00:00;208002.8087;0.9824
20.11.2006 00:00:00;205212.9714;0.9822
21.11.2006 00:00:00;204805.3090;0.9822
22.11.2006 00:00:00;206204.0465;0.9823
23.11.2006 00:00:00;202797.9988;0.9849
27.11.2006 00:00:00;195809.2752;0.9843
28.11.2006 00:00:00;196018.3684;0.9843
29.11.2006 00:00:00;201944.3661;0.9848
30.11.2006 00:00:00;200572.4489;0.9874
04.12.2006 00:00:00;199894.3617;0.9874
05.12.2006 00:00:00;201885.4826;0.9875
06.12.2006 00:00:00;201906.8108;0.9875
07.12.2006 00:00:00;202307.2443;0.9761
11.12.2006 00:00:00;204159.8239;0.9763
12.12.2006 00:00:00;204540.8515;0.9763
13.12.2006 00:00:00;205977.0087;0.9765
14.12.2006 00:00:00;206204.7419;0.9757
18.12.2006 00:00:00;208002.1497;0.9760
19.12.2006 00:00:00;206929.8730;0.9758
20.12.2006 00:00:00;207782.8415;0.9759
21.12.2006 00:00:00;209670.5651;0.9988
25.12.2006 00:00:00;208804.3240;0.9988
26.12.2006 00:00:00;208804.3240;0.9988
27.12.2006 00:00:00;211203.0954;0.9988
28.12.2006 00:00:00;212575.0887;0.9988
01.01.2007 00:00:00;211303.8403;0.9988
02.01.2007 00:00:00;211201.1989;0.9988
03.01.2007 00:00:00;213391.2194;0.9989
04.01.2007 00:00:00;213200.3264;0.9989
08.01.2007 00:00:00;217539.6270;0.9989
09.01.2007 00:00:00;218932.8918;0.9989
10.01.2007 00:00:00;216240.7587;0.9989
11.01.2007 00:00:00;219232.8584;0.9989
15.01.2007 00:00:00;223941.6890;0.9989
16.01.2007 00:00:00;225673.0065;0.9989
17.01.2007 00:00:00;226931.2270;0.9989
18.01.2007 00:00:00;225630.3993;0.9989
22.01.2007 00:00:00;225678.6739;0.9989
23.01.2007 00:00:00;223247.4834;0.9989
24.01.2007 00:00:00;223341.3018;0.9989
25.01.2007 00:00:00;221765.5715;0.9989
29.01.2007 00:00:00;222325.5109;0.9989
30.01.2007 00:00:00;226445.8922;0.9989
31.01.2007 00:00:00;225701.1760;0.9989
01.02.2007 00:00:00;224112.8420;0.9989
05.02.2007 00:00:00;224823.5368;0.9989
06.02.2007 00:00:00;224161.6893;0.9989
07.02.2007 00:00:00;224466.2217;0.9989
08.02.2007 00:00:00;220330.5974;0.9989
12.02.2007 00:00:00;219657.9470;0.8193
13.02.2007 00:00:00;219101.0747;0.8189
14.02.2007 00:00:00;222251.3680;0.8214
15.02.2007 00:00:00;222215.4474;0.9721
19.02.2007 00:00:00;223657.3518;0.9723
20.02.2007 00:00:00;225927.4652;0.9725
21.02.2007 00:00:00;223779.5278;0.9723
22.02.2007 00:00:00;222451.1357;0.9721
26.02.2007 00:00:00;217545.3678;0.9715
27.02.2007 00:00:00;206548.3001;0.9700
28.02.2007 00:00:00;207398.0217;0.5582
01.03.2007 00:00:00;204935.5800;0.9918
05.03.2007 00:00:00;200388.8949;0.9916
06.03.2007 00:00:00;206117.1667;0.9906
07.03.2007 00:00:00;208844.6623;0.9907
08.03.2007 00:00:00;212800.1909;0.9954
12.03.2007 00:00:00;216691.5171;0.9954
13.03.2007 00:00:00;213236.4835;0.9954
14.03.2007 00:00:00;212248.0440;0.9953
15.03.2007 00:00:00;213673.5460;0.9991
19.03.2007 00:00:00;215861.3476;0.9991
20.03.2007 00:00:00;217444.6441;0.9991
21.03.2007 00:00:00;221498.6957;0.9991
22.03.2007 00:00:00;222730.5486;0.9910
26.03.2007 00:00:00;224053.2205;0.9911
27.03.2007 00:00:00;221615.9861;0.9910
28.03.2007 00:00:00;219187.9836;0.9909
29.03.2007 00:00:00;219765.6114;0.9944
02.04.2007 00:00:00;220604.8063;0.9944
03.04.2007 00:00:00;223491.3338;0.9945
04.04.2007 00:00:00;226627.8613;0.9946
05.04.2007 00:00:00;225724.0629;0.9772
09.04.2007 00:00:00;226487.3978;0.9773
10.04.2007 00:00:00;225872.4191;0.9773
11.04.2007 00:00:00;226171.6661;0.9773
12.04.2007 00:00:00;226396.4403;0.9773
16.04.2007 00:00:00;230493.7716;0.9777
17.04.2007 00:00:00;232506.8622;0.9779
18.04.2007 00:00:00;232453.6965;0.9779
19.04.2007 00:00:00;228298.7846;0.9877
23.04.2007 00:00:00;228245.5003;0.9877
24.04.2007 00:00:00;226360.1353;0.9876
25.04.2007 00:00:00;227409.1454;0.9876
26.04.2007 00:00:00;232186.4487;0.9879
30.04.2007 00:00:00;227851.1249;0.9877
01.05.2007 00:00:00;226335.3122;0.9876
02.05.2007 00:00:00;231709.6889;0.9879
03.05.2007 00:00:00;232697.6900;0.9755
07.05.2007 00:00:00;230905.3496;0.9753
08.05.2007 00:00:00;226589.4769;0.9749
09.05.2007 00:00:00;226455.1707;0.9749
10.05.2007 00:00:00;223748.5857;0.9746
14.05.2007 00:00:00;229104.8261;0.9752
15.05.2007 00:00:00;228778.9287;0.9751
16.05.2007 00:00:00;233243.6826;0.9756
17.05.2007 00:00:00;236450.2423;0.9958
21.05.2007 00:00:00;243655.7342;0.9959
22.05.2007 00:00:00;244180.3430;0.9959
23.05.2007 00:00:00;245710.9512;0.9959
24.05.2007 00:00:00;241182.5540;0.9750
28.05.2007 00:00:00;244548.5152;0.9754
29.05.2007 00:00:00;245157.4899;0.9754
30.05.2007 00:00:00;247838.7426;0.9757
31.05.2007 00:00:00;249172.6132;0.9843
04.06.2007 00:00:00;254951.9071;0.9847
05.06.2007 00:00:00;254265.2994;0.9846
06.06.2007 00:00:00;249315.5807;0.9843
07.06.2007 00:00:00;245217.7127;0.9841
11.06.2007 00:00:00;251077.0799;0.9845
12.06.2007 00:00:00;251040.1578;0.9844
13.06.2007 00:00:00;258015.4530;0.9849
14.06.2007 00:00:00;260532.6112;0.9757
18.06.2007 00:00:00;267788.4249;0.9764
19.06.2007 00:00:00;271036.4072;0.9767
20.06.2007 00:00:00;266194.2793;0.9763
21.06.2007 00:00:00;272097.3961;0.9768
25.06.2007 00:00:00;271040.3151;0.9767
26.06.2007 00:00:00;269420.0236;0.9765
27.06.2007 00:00:00;267760.3088;0.9764
28.06.2007 00:00:00;273531.2724;0.9769
02.07.2007 00:00:00;275791.4024;0.9771
03.07.2007 00:00:00;278288.9488;0.9773
04.07.2007 00:00:00;277986.7796;0.9773
05.07.2007 00:00:00;275083.1002;0.9750
09.07.2007 00:00:00;277441.6389;0.9752
10.07.2007 00:00:00;270315.5755;0.9746
11.07.2007 00:00:00;267684.8495;0.9743
12.07.2007 00:00:00;269289.6919;0.9745
16.07.2007 00:00:00;274956.1435;0.9750
17.07.2007 00:00:00;275170.6079;0.9750
18.07.2007 00:00:00;271028.5095;0.9746
19.07.2007 00:00:00;272483.3498;0.9748
23.07.2007 00:00:00;265277.5640;0.9741
24.07.2007 00:00:00;255880.6173;0.6938
25.07.2007 00:00:00;254011.6658;0.6916
26.07.2007 00:00:00;246026.9723;0.9891
30.07.2007 00:00:00;253770.7913;0.9894
31.07.2007 00:00:00;254407.6743;0.9894
01.08.2007 00:00:00;257565.7579;0.9896
02.08.2007 00:00:00;262032.8720;0.9770
06.08.2007 00:00:00;256423.3960;0.9765
07.08.2007 00:00:00;264444.5917;0.9772
08.08.2007 00:00:00;264780.0951;0.9773
09.08.2007 00:00:00;252645.0349;0.9726
13.08.2007 00:00:00;255099.9703;0.7749
14.08.2007 00:00:00;253030.6437;0.7730
15.08.2007 00:00:00;249506.9198;0.7698
16.08.2007 00:00:00;244956.8742;0.5676
20.08.2007 00:00:00;253131.5601;0.5816
21.08.2007 00:00:00;256384.5363;0.5869
22.08.2007 00:00:00;257176.3871;0.5882
23.08.2007 00:00:00;256074.7749;0.3726
27.08.2007 00:00:00;256342.0604;0.3733
28.08.2007 00:00:00;254465.0820;0.3687
29.08.2007 00:00:00;256005.6491;0.3725
30.08.2007 00:00:00;256696.1827;0.3742
03.09.2007 00:00:00;257497.5122;0.3761
04.09.2007 00:00:00;258151.6567;0.3777
05.09.2007 00:00:00;257619.2145;0.3764
06.09.2007 00:00:00;258529.0917;0.5731
10.09.2007 00:00:00;255495.1920;0.5681
11.09.2007 00:00:00;257350.7701;0.5712
12.09.2007 00:00:00;257152.9836;0.5709
13.09.2007 00:00:00;257603.1098;0.5716
17.09.2007 00:00:00;256230.2405;0.5693
18.09.2007 00:00:00;260061.2668;0.5757
19.09.2007 00:00:00;259666.0156;0.5750
20.09.2007 00:00:00;258917.7566;0.5717
24.09.2007 00:00:00;262968.8991;0.5783
25.09.2007 00:00:00;265669.4898;0.5826
26.09.2007 00:00:00;265500.7119;0.5823
27.09.2007 00:00:00;267016.5409;0.5777
01.10.2007 00:00:00;261950.2025;0.5695
02.10.2007 00:00:00;258297.8993;0.5634
03.10.2007 00:00:00;258729.5576;0.3826
04.10.2007 00:00:00;259364.8544;0.5839
08.10.2007 00:00:00;265970.2917;0.5942
09.10.2007 00:00:00;267791.7972;0.5970
10.10.2007 00:00:00;269265.4099;0.5992
11.10.2007 00:00:00;268485.7691;0.9568
15.10.2007 00:00:00;267715.0773;0.9567
16.10.2007 00:00:00;264550.9488;0.9561
17.10.2007 00:00:00;264891.2070;0.9562
18.10.2007 00:00:00;267627.5307;0.9566
22.10.2007 00:00:00;265384.4403;0.9563
23.10.2007 00:00:00;267461.6637;0.9566
24.10.2007 00:00:00;268150.2998;0.9567
25.10.2007 00:00:00;273085.0923;0.9960
29.10.2007 00:00:00;281127.3048;0.9961
30.10.2007 00:00:00;277543.9498;0.9960
31.10.2007 00:00:00;282540.1236;0.9961
01.11.2007 00:00:00;276198.8722;0.9975
05.11.2007 00:00:00;272298.5598;0.9974
06.11.2007 00:00:00;275130.7523;0.9588
07.11.2007 00:00:00;267301.5044;0.9133
08.11.2007 00:00:00;260399.8980;0.9670
12.11.2007 00:00:00;240044.1893;0.9642
13.11.2007 00:00:00;245507.8055;0.8703
14.11.2007 00:00:00;246621.1020;0.8708
15.11.2007 00:00:00;242236.7102;0.8154
19.11.2007 00:00:00;233569.7994;0.8086
20.11.2007 00:00:00;236005.1011;0.8106
21.11.2007 00:00:00;231120.9199;0.8065
22.11.2007 00:00:00;230460.6670;0.1731
26.11.2007 00:00:00;230099.6170;0.1718
27.11.2007 00:00:00;229638.9670;0.1702
28.11.2007 00:00:00;230796.8170;0.1743
29.11.2007 00:00:00;230290.7326;0.1737
03.12.2007 00:00:00;230556.4304;0.1747
04.12.2007 00:00:00;230356.9080;0.1740
05.12.2007 00:00:00;231076.2863;0.1765
06.12.2007 00:00:00;231634.6836;0.1770
10.12.2007 00:00:00;231775.5193;0.1775
11.12.2007 00:00:00;232025.4140;0.1784
12.12.2007 00:00:00;231962.0172;0.1782
13.12.2007 00:00:00;232517.9802;0.1802
17.12.2007 00:00:00;232234.8844;0.1792
18.12.2007 00:00:00;232535.1125;0.1802
19.12.2007 00:00:00;232937.5907;0.1816
20.12.2007 00:00:00;235177.2188;0.2141
24.12.2007 00:00:00;236010.3911;0.2169
26.12.2007 00:00:00;236346.8347;0.2180
27.12.2007 00:00:00;236267.3398;0.2036
31.12.2007 00:00:00;235019.5688;0.1994
02.01.2008 00:00:00;234414.1558;0.1973
03.01.2008 00:00:00;235065.9492;0.1995
07.01.2008 00:00:00;233691.2698;0.1948
08.01.2008 00:00:00;232246.5119;0.1898
09.01.2008 00:00:00;232673.2886;0.1913
10.01.2008 00:00:00;232573.2885;0
14.01.2008 00:00:00;232573.2885;0
15.01.2008 00:00:00;232573.2885;0
16.01.2008 00:00:00;232573.2885;0
17.01.2008 00:00:00;232573.2885;0
21.01.2008 00:00:00;232573.2885;0
22.01.2008 00:00:00;232573.2885;0
23.01.2008 00:00:00;232573.2885;0
24.01.2008 00:00:00;232573.2885;0
28.01.2008 00:00:00;232573.2885;0
29.01.2008 00:00:00;232573.2885;0
30.01.2008 00:00:00;232573.2885;0
31.01.2008 00:00:00;232573.2885;0
04.02.2008 00:00:00;232573.2885;0
05.02.2008 00:00:00;232573.2885;0
06.02.2008 00:00:00;232573.2885;0
07.02.2008 00:00:00;232573.2885;0
11.02.2008 00:00:00;232573.2885;0
12.02.2008 00:00:00;232573.2885;0
13.02.2008 00:00:00;232573.2885;0
14.02.2008 00:00:00;232573.2885;0
18.02.2008 00:00:00;232573.2885;0
19.02.2008 00:00:00;232573.2885;0
20.02.2008 00:00:00;232573.2885;0
21.02.2008 00:00:00;232573.2885;0
25.02.2008 00:00:00;232573.2885;0
26.02.2008 00:00:00;232573.2885;0
27.02.2008 00:00:00;232573.2885;0
28.02.2008 00:00:00;232573.2885;0
03.03.2008 00:00:00;232573.2885;0
04.03.2008 00:00:00;232573.2885;0
05.03.2008 00:00:00;232573.2885;0
06.03.2008 00:00:00;232573.2885;0
10.03.2008 00:00:00;232573.2885;0
11.03.2008 00:00:00;232573.2885;0
12.03.2008 00:00:00;232573.2885;0
13.03.2008 00:00:00;232573.2885;0
17.03.2008 00:00:00;232573.2885;0
18.03.2008 00:00:00;232573.2885;0
19.03.2008 00:00:00;232573.2885;0
20.03.2008 00:00:00;232573.2885;0
24.03.2008 00:00:00;232573.2885;0
25.03.2008 00:00:00;232573.2885;0
26.03.2008 00:00:00;232573.2885;0
27.03.2008 00:00:00;232573.2885;0
31.03.2008 00:00:00;232573.2885;0
01.04.2008 00:00:00;232573.2885;0
02.04.2008 00:00:00;232573.2885;0
03.04.2008 00:00:00;232573.2885;0
07.04.2008 00:00:00;232573.2885;0
08.04.2008 00:00:00;232573.2885;0
09.04.2008 00:00:00;232573.2885;0
10.04.2008 00:00:00;232573.2885;0
14.04.2008 00:00:00;232573.2885;0
15.04.2008 00:00:00;232573.2885;0
16.04.2008 00:00:00;232573.2885;0
17.04.2008 00:00:00;232573.2885;0
21.04.2008 00:00:00;232573.2885;0
22.04.2008 00:00:00;232573.2885;0
23.04.2008 00:00:00;232573.2885;0
24.04.2008 00:00:00;232573.2885;0
28.04.2008 00:00:00;232573.2885;0
29.04.2008 00:00:00;232573.2885;0
30.04.2008 00:00:00;232573.2885;0
01.05.2008 00:00:00;232573.2885;0
05.05.2008 00:00:00;232573.2885;0
06.05.2008 00:00:00;232573.2885;0
07.05.2008 00:00:00;232573.2885;0
08.05.2008 00:00:00;232573.2885;0
12.05.2008 00:00:00;232573.2885;0
13.05.2008 00:00:00;232573.2885;0
14.05.2008 00:00:00;232573.2885;0
15.05.2008 00:00:00;232573.2885;0
19.05.2008 00:00:00;232573.2885;0
20.05.2008 00:00:00;232573.2885;0
21.05.2008 00:00:00;232573.2885;0
22.05.2008 00:00:00;232573.2885;0
26.05.2008 00:00:00;232573.2885;0
27.05.2008 00:00:00;232573.2885;0
28.05.2008 00:00:00;232573.2885;0
29.05.2008 00:00:00;232573.2885;0
02.06.2008 00:00:00;232573.2885;0
03.06.2008 00:00:00;232573.2885;0
04.06.2008 00:00:00;232573.2885;0
05.06.2008 00:00:00;232573.2885;0
09.06.2008 00:00:00;232573.2885;0
10.06.2008 00:00:00;232573.2885;0
11.06.2008 00:00:00;232573.2885;0
12.06.2008 00:00:00;232573.2885;0
16.06.2008 00:00:00;232573.2885;0
17.06.2008 00:00:00;232573.2885;0
18.06.2008 00:00:00;232573.2885;0
19.06.2008 00:00:00;232573.2885;0
23.06.2008 00:00:00;232573.2885;0
24.06.2008 00:00:00;232573.2885;0
25.06.2008 00:00:00;232573.2885;0
26.06.2008 00:00:00;232573.2885;0
30.06.2008 00:00:00;232573.2885;0
01.07.2008 00:00:00;232573.2885;0
02.07.2008 00:00:00;232573.2885;0
03.07.2008 00:00:00;232573.2885;0
07.07.2008 00:00:00;232573.2885;0
08.07.2008 00:00:00;232573.2885;0
09.07.2008 00:00:00;232573.2885;0
10.07.2008 00:00:00;232573.2885;0
14.07.2008 00:00:00;232573.2885;0
15.07.2008 00:00:00;232573.2885;0
16.07.2008 00:00:00;232573.2885;0
17.07.2008 00:00:00;232573.2885;0
21.07.2008 00:00:00;232573.2885;0
22.07.2008 00:00:00;232573.2885;0
23.07.2008 00:00:00;232573.2885;0
24.07.2008 00:00:00;232573.2885;0
28.07.2008 00:00:00;232573.2885;0
29.07.2008 00:00:00;232573.2885;0
30.07.2008 00:00:00;232573.2885;0
31.07.2008 00:00:00;232573.2885;0
04.08.2008 00:00:00;232573.2885;0
05.08.2008 00:00:00;232573.2885;0
06.08.2008 00:00:00;232573.2885;0
07.08.2008 00:00:00;232573.2885;0
11.08.2008 00:00:00;232573.2885;0
12.08.2008 00:00:00;232573.2885;0
13.08.2008 00:00:00;232573.2885;0
14.08.2008 00:00:00;233492.2215;0.6034
18.08.2008 00:00:00;234426.8498;0.6050
19.08.2008 00:00:00;231425.9271;0.5999
20.08.2008 00:00:00;231597.9884;0.6002
21.08.2008 00:00:00;228302.9512;0.7981
25.08.2008 00:00:00;229371.1723;0.7990
26.08.2008 00:00:00;231048.2549;0.8005
27.08.2008 00:00:00;230876.6273;0.8003
28.08.2008 00:00:00;231318.0477;0.8002
01.09.2008 00:00:00;230480.9759;0.7995
02.09.2008 00:00:00;233622.2633;0.8022
03.09.2008 00:00:00;234178.7157;0.8026
04.09.2008 00:00:00;231495.7687;0.8030
08.09.2008 00:00:00;237292.2917;0.8078
09.09.2008 00:00:00;233178.2131;0.8044
10.09.2008 00:00:00;235253.0587;0.8062
11.09.2008 00:00:00;236195.1755;0.8108
15.09.2008 00:00:00;227919.7588;0.8040
16.09.2008 00:00:00;232324.4433;0.8077
17.09.2008 00:00:00;224182.1913;0.8007
18.09.2008 00:00:00;230326.9967;0.8070
22.09.2008 00:00:00;221336.4528;0.7540
