Asof;Cash
07.04.2004 00:00:00;-1136.5911
07.04.2004 00:00:00;-9974.3814
07.04.2004 00:00:00;-18822.7824
07.04.2004 00:00:00;-27664.0477
07.04.2004 00:00:00;-36512.2338
07.04.2004 00:00:00;-28416.7043
07.04.2004 00:00:00;-20449.4744
07.04.2004 00:00:00;-11910.5437
07.04.2004 00:00:00;-3062.3576
07.04.2004 00:00:00;5186.0516
08.04.2004 00:00:00;13936.9445
14.04.2004 00:00:00;4610.7536
14.04.2004 00:00:00;-4269.6452
14.04.2004 00:00:00;-13149.2580
14.04.2004 00:00:00;-4532.3367
14.04.2004 00:00:00;4347.2761
22.04.2004 00:00:00;13723.8448
28.04.2004 00:00:00;4627.5569
28.04.2004 00:00:00;-12927.9147
28.04.2004 00:00:00;-22025.0802
28.04.2004 00:00:00;-31075.9620
28.04.2004 00:00:00;-40178.5343
28.04.2004 00:00:00;-49276.8294
28.04.2004 00:00:00;-41264.7019
28.04.2004 00:00:00;-30643.9156
28.04.2004 00:00:00;-21863.6057
28.04.2004 00:00:00;-2357.4329
28.04.2004 00:00:00;6740.8622
29.04.2004 00:00:00;15248.0861
29.04.2004 00:00:00;24183.8603
05.05.2004 00:00:00;15221.8028
05.05.2004 00:00:00;6302.2442
05.05.2004 00:00:00;-2652.2372
05.05.2004 00:00:00;-11613.0862
05.05.2004 00:00:00;-2058.9036
05.05.2004 00:00:00;6901.9454
10.05.2004 00:00:00;23967.4947
13.05.2004 00:00:00;33040.4580
13.05.2004 00:00:00;41079.0269
17.05.2004 00:00:00;49718.0854
19.05.2004 00:00:00;49828.4366
19.05.2004 00:00:00;41103.8741
19.05.2004 00:00:00;32402.5506
19.05.2004 00:00:00;23714.0026
19.05.2004 00:00:00;14993.9259
19.05.2004 00:00:00;6273.6408
19.05.2004 00:00:00;-2441.0977
19.05.2004 00:00:00;-11163.4689
19.05.2004 00:00:00;-19884.2463
19.05.2004 00:00:00;-28594.9663
19.05.2004 00:00:00;-37312.7164
19.05.2004 00:00:00;-20475.2817
19.05.2004 00:00:00;-10599.0448
19.05.2004 00:00:00;-1881.2947
19.05.2004 00:00:00;6673.7976
20.05.2004 00:00:00;15379.7365
26.05.2004 00:00:00;8629.7778
26.05.2004 00:00:00;-251.5765
26.05.2004 00:00:00;-9303.1711
26.05.2004 00:00:00;-17527.6713
26.05.2004 00:00:00;-26588.6599
26.05.2004 00:00:00;-35649.3490
26.05.2004 00:00:00;-26650.4228
26.05.2004 00:00:00;-17556.0070
26.05.2004 00:00:00;-8839.8002
26.05.2004 00:00:00;-93.4595
26.05.2004 00:00:00;4860.8505
03.06.2004 00:00:00;5391.0430
03.06.2004 00:00:00;14080.5459
03.06.2004 00:00:00;22693.9365
07.06.2004 00:00:00;31517.2728
08.06.2004 00:00:00;40179.5796
09.06.2004 00:00:00;31146.2897
09.06.2004 00:00:00;22135.6010
09.06.2004 00:00:00;13123.5762
09.06.2004 00:00:00;4097.1844
09.06.2004 00:00:00;-4922.4733
09.06.2004 00:00:00;-1165.8633
09.06.2004 00:00:00;7853.7944
15.06.2004 00:00:00;13400.3714
16.06.2004 00:00:00;13626.7771
16.06.2004 00:00:00;5440.6438
16.06.2004 00:00:00;-2587.7014
16.06.2004 00:00:00;-11633.3395
16.06.2004 00:00:00;-20676.4810
16.06.2004 00:00:00;-20902.8867
16.06.2004 00:00:00;-11582.5185
16.06.2004 00:00:00;-3287.6770
16.06.2004 00:00:00;5755.4645
21.06.2004 00:00:00;14390.9077
24.06.2004 00:00:00;14615.2766
28.06.2004 00:00:00;23685.4601
30.06.2004 00:00:00;32655.6710
30.06.2004 00:00:00;15045.6334
30.06.2004 00:00:00;6351.0633
30.06.2004 00:00:00;-3060.7014
30.06.2004 00:00:00;-12330.0062
30.06.2004 00:00:00;-21256.9293
30.06.2004 00:00:00;-30533.9758
30.06.2004 00:00:00;-39802.0634
30.06.2004 00:00:00;-49052.7912
30.06.2004 00:00:00;-38792.5197
30.06.2004 00:00:00;-21419.9405
30.06.2004 00:00:00;-1355.5061
30.06.2004 00:00:00;7895.2217
08.07.2004 00:00:00;16320.4656
08.07.2004 00:00:00;32885.1888
12.07.2004 00:00:00;32999.4642
13.07.2004 00:00:00;41707.4254
13.07.2004 00:00:00;49568.3290
14.07.2004 00:00:00;57798.7142
14.07.2004 00:00:00;66056.2055
14.07.2004 00:00:00;74858.1645
14.07.2004 00:00:00;66118.0386
14.07.2004 00:00:00;57372.1215
14.07.2004 00:00:00;48637.6416
14.07.2004 00:00:00;39895.6377
14.07.2004 00:00:00;31170.5911
14.07.2004 00:00:00;22433.0093
14.07.2004 00:00:00;13690.7629
14.07.2004 00:00:00;4946.7842
14.07.2004 00:00:00;-3787.8558
14.07.2004 00:00:00;-12530.3887
14.07.2004 00:00:00;-21278.6737
14.07.2004 00:00:00;-30029.5993
14.07.2004 00:00:00;-11923.1136
14.07.2004 00:00:00;-2930.4315
14.07.2004 00:00:00;-11732.3905
14.07.2004 00:00:00;-2930.4315
14.07.2004 00:00:00;-11187.9228
14.07.2004 00:00:00;-2930.4315
14.07.2004 00:00:00;-11160.8167
14.07.2004 00:00:00;-2930.4315
14.07.2004 00:00:00;5820.4941
22.07.2004 00:00:00;14422.4830
28.07.2004 00:00:00;22251.7584
28.07.2004 00:00:00;5344.5893
28.07.2004 00:00:00;-3314.5430
28.07.2004 00:00:00;-12339.8876
28.07.2004 00:00:00;-28952.5683
28.07.2004 00:00:00;-37916.1714
28.07.2004 00:00:00;-29424.3934
28.07.2004 00:00:00;-20920.2934
28.07.2004 00:00:00;-28749.5688
28.07.2004 00:00:00;-20920.2934
28.07.2004 00:00:00;-11843.2866
28.07.2004 00:00:00;-2627.8969
28.07.2004 00:00:00;6335.7062
28.07.2004 00:00:00;4826.9809
04.08.2004 00:00:00;-4125.2047
04.08.2004 00:00:00;-13073.9488
04.08.2004 00:00:00;-22023.1185
04.08.2004 00:00:00;-30974.7890
04.08.2004 00:00:00;-21694.3605
04.08.2004 00:00:00;-3885.8193
04.08.2004 00:00:00;5065.8512
05.08.2004 00:00:00;13859.0957
05.08.2004 00:00:00;22293.9238
09.08.2004 00:00:00;22682.4761
09.08.2004 00:00:00;39619.4811
09.08.2004 00:00:00;47300.9050
09.08.2004 00:00:00;48682.1249
10.08.2004 00:00:00;56874.6121
10.08.2004 00:00:00;57039.8210
10.08.2004 00:00:00;65572.9344
11.08.2004 00:00:00;74306.8304
11.08.2004 00:00:00;82942.8596
11.08.2004 00:00:00;74281.6563
11.08.2004 00:00:00;65613.6476
11.08.2004 00:00:00;56950.9972
11.08.2004 00:00:00;48283.2910
11.08.2004 00:00:00;39637.1699
11.08.2004 00:00:00;30985.7761
11.08.2004 00:00:00;22349.7469
11.08.2004 00:00:00;30985.7761
11.08.2004 00:00:00;22251.8801
11.08.2004 00:00:00;30985.7761
11.08.2004 00:00:00;39637.1699
12.08.2004 00:00:00;39702.3215
12.08.2004 00:00:00;57134.7795
12.08.2004 00:00:00;65469.8402
12.08.2004 00:00:00;73825.8935
19.08.2004 00:00:00;73909.2222
19.08.2004 00:00:00;74912.7985
23.08.2004 00:00:00;75650.1128
23.08.2004 00:00:00;84468.5699
24.08.2004 00:00:00;84743.8191
26.08.2004 00:00:00;93457.0191
01.09.2004 00:00:00;84653.7359
01.09.2004 00:00:00;68512.5253
01.09.2004 00:00:00;59725.5431
01.09.2004 00:00:00;50925.5431
01.09.2004 00:00:00;42133.5682
01.09.2004 00:00:00;33342.7768
01.09.2004 00:00:00;41879.9236
01.09.2004 00:00:00;61565.9854
01.09.2004 00:00:00;70448.2956
15.09.2004 00:00:00;78662.4850
15.09.2004 00:00:00;79180.9741
15.09.2004 00:00:00;88046.7610
15.09.2004 00:00:00;79180.7537
15.09.2004 00:00:00;70325.1155
15.09.2004 00:00:00;61474.8543
15.09.2004 00:00:00;52595.8545
15.09.2004 00:00:00;43717.1993
15.09.2004 00:00:00;51959.5592
15.09.2004 00:00:00;60866.4272
15.09.2004 00:00:00;69745.0824
16.09.2004 00:00:00;78644.4746
22.09.2004 00:00:00;69612.1651
22.09.2004 00:00:00;60594.5223
22.09.2004 00:00:00;69080.8190
22.09.2004 00:00:00;78098.4618
29.09.2004 00:00:00;86743.5361
29.09.2004 00:00:00;77598.3344
29.09.2004 00:00:00;69003.0165
29.09.2004 00:00:00;60148.7031
29.09.2004 00:00:00;51013.1519
29.09.2004 00:00:00;42368.0776
29.09.2004 00:00:00;51013.1519
29.09.2004 00:00:00;59302.7080
29.09.2004 00:00:00;68482.1286
29.09.2004 00:00:00;77617.6798
13.10.2004 00:00:00;77812.9769
13.10.2004 00:00:00;86806.1660
13.10.2004 00:00:00;77690.1637
13.10.2004 00:00:00;68582.5579
13.10.2004 00:00:00;59484.0005
13.10.2004 00:00:00;50388.6223
13.10.2004 00:00:00;41284.3708
13.10.2004 00:00:00;32172.9745
13.10.2004 00:00:00;23061.8600
13.10.2004 00:00:00;13948.1933
13.10.2004 00:00:00;4829.3990
13.10.2004 00:00:00;-4280.6360
13.10.2004 00:00:00;-13397.2042
13.10.2004 00:00:00;-22390.3933
13.10.2004 00:00:00;-13397.2042
13.10.2004 00:00:00;-13592.5013
13.10.2004 00:00:00;-4228.2753
13.10.2004 00:00:00;4888.2929
19.10.2004 00:00:00;23945.5417
27.10.2004 00:00:00;24161.8957
27.10.2004 00:00:00;24741.3422
27.10.2004 00:00:00;33431.4768
27.10.2004 00:00:00;24131.6347
27.10.2004 00:00:00;6821.4406
27.10.2004 00:00:00;-2476.9882
27.10.2004 00:00:00;-11526.0736
27.10.2004 00:00:00;-20825.4403
27.10.2004 00:00:00;-30124.1035
27.10.2004 00:00:00;-39398.2747
27.10.2004 00:00:00;-48697.9621
27.10.2004 00:00:00;-57968.7630
27.10.2004 00:00:00;-49103.6936
27.10.2004 00:00:00;-29618.6326
27.10.2004 00:00:00;-38308.7672
27.10.2004 00:00:00;-29618.6326
27.10.2004 00:00:00;-20626.6845
27.10.2004 00:00:00;-11355.8836
27.10.2004 00:00:00;-2056.1962
27.10.2004 00:00:00;7332.5741
28.10.2004 00:00:00;7488.3447
28.10.2004 00:00:00;16885.6525
01.11.2004 00:00:00;17697.5446
02.11.2004 00:00:00;27129.5008
10.11.2004 00:00:00;36626.5032
10.11.2004 00:00:00;27415.3512
10.11.2004 00:00:00;17722.1717
10.11.2004 00:00:00;8026.0016
10.11.2004 00:00:00;-1672.5073
10.11.2004 00:00:00;-11371.6133
10.11.2004 00:00:00;-2514.4818
10.11.2004 00:00:00;7184.6242
17.11.2004 00:00:00;-2758.6507
17.11.2004 00:00:00;5075.1588
22.11.2004 00:00:00;14288.5709
24.11.2004 00:00:00;14678.2651
24.11.2004 00:00:00;24127.3218
24.11.2004 00:00:00;15757.6846
24.11.2004 00:00:00;5662.4461
24.11.2004 00:00:00;-4431.8643
24.11.2004 00:00:00;-14524.0596
24.11.2004 00:00:00;-24608.3058
24.11.2004 00:00:00;-13496.7887
24.11.2004 00:00:00;-3412.5425
24.11.2004 00:00:00;6679.6528
25.11.2004 00:00:00;16820.5588
02.12.2004 00:00:00;26878.4231
07.12.2004 00:00:00;35814.6829
08.12.2004 00:00:00;36016.0994
08.12.2004 00:00:00;36775.7385
08.12.2004 00:00:00;37588.7310
08.12.2004 00:00:00;27326.7763
08.12.2004 00:00:00;17066.4454
08.12.2004 00:00:00;6795.1717
08.12.2004 00:00:00;-3476.5877
08.12.2004 00:00:00;-13737.2531
08.12.2004 00:00:00;-24000.5950
08.12.2004 00:00:00;-34273.7535
08.12.2004 00:00:00;-24000.5950
08.12.2004 00:00:00;-13737.2531
08.12.2004 00:00:00;-3476.5877
08.12.2004 00:00:00;6795.1717
09.12.2004 00:00:00;7204.7320
09.12.2004 00:00:00;17318.1029
09.12.2004 00:00:00;27584.9799
13.12.2004 00:00:00;28524.2322
14.12.2004 00:00:00;28668.1779
14.12.2004 00:00:00;44634.9456
15.12.2004 00:00:00;54512.5516
15.12.2004 00:00:00;59913.6723
15.12.2004 00:00:00;51261.5616
15.12.2004 00:00:00;33914.9762
15.12.2004 00:00:00;23662.4349
15.12.2004 00:00:00;13412.5360
15.12.2004 00:00:00;3162.3524
15.12.2004 00:00:00;-7084.0796
15.12.2004 00:00:00;-17322.2774
15.12.2004 00:00:00;-27567.2449
15.12.2004 00:00:00;-7442.8333
15.12.2004 00:00:00;-12843.9540
15.12.2004 00:00:00;2868.3970
23.12.2004 00:00:00;12731.6554
29.12.2004 00:00:00;22837.5490
29.12.2004 00:00:00;32490.0176
29.12.2004 00:00:00;22537.0223
29.12.2004 00:00:00;12657.0732
29.12.2004 00:00:00;2519.1689
29.12.2004 00:00:00;2637.6213
29.12.2004 00:00:00;-7760.5929
29.12.2004 00:00:00;-18156.7714
29.12.2004 00:00:00;-28549.3636
29.12.2004 00:00:00;-18430.1396
29.12.2004 00:00:00;-2187.3958
29.12.2004 00:00:00;-11839.8644
29.12.2004 00:00:00;-2187.3958
29.12.2004 00:00:00;8205.1964
03.01.2005 00:00:00;9093.5347
04.01.2005 00:00:00;19164.5658
06.01.2005 00:00:00;26657.0485
10.01.2005 00:00:00;26939.3961
11.01.2005 00:00:00;36371.2152
11.01.2005 00:00:00;46399.7629
12.01.2005 00:00:00;55768.1698
12.01.2005 00:00:00;65774.2644
12.01.2005 00:00:00;57712.2469
12.01.2005 00:00:00;47770.3210
12.01.2005 00:00:00;37825.7485
12.01.2005 00:00:00;27883.7482
12.01.2005 00:00:00;17949.0138
12.01.2005 00:00:00;8013.2399
12.01.2005 00:00:00;-1926.4162
12.01.2005 00:00:00;-11862.1441
12.01.2005 00:00:00;-21804.4846
12.01.2005 00:00:00;-31728.8254
12.01.2005 00:00:00;-41665.6691
12.01.2005 00:00:00;-51582.7497
12.01.2005 00:00:00;-61523.2159
12.01.2005 00:00:00;-22797.6149
12.01.2005 00:00:00;-2633.6562
12.01.2005 00:00:00;-12639.7508
12.01.2005 00:00:00;-2633.6562
12.01.2005 00:00:00;-12002.0631
12.01.2005 00:00:00;-2633.6562
12.01.2005 00:00:00;7306.8100
19.01.2005 00:00:00;-3011.3510
19.01.2005 00:00:00;-13334.0972
19.01.2005 00:00:00;-23645.8606
19.01.2005 00:00:00;-13866.4293
19.01.2005 00:00:00;-3506.4198
19.01.2005 00:00:00;6805.3436
02.02.2005 00:00:00;-1303.7384
02.02.2005 00:00:00;-11470.4939
02.02.2005 00:00:00;-22481.3147
02.02.2005 00:00:00;-33476.5806
02.02.2005 00:00:00;-44478.5326
02.02.2005 00:00:00;-55773.4911
02.02.2005 00:00:00;-66957.0140
02.02.2005 00:00:00;-56958.3818
02.02.2005 00:00:00;-46093.4494
02.02.2005 00:00:00;-35602.0208
02.02.2005 00:00:00;-25309.5218
02.02.2005 00:00:00;-14152.1901
02.02.2005 00:00:00;-2968.6672
02.02.2005 00:00:00;7988.7183
08.02.2005 00:00:00;21531.1682
10.02.2005 00:00:00;32515.6082
10.02.2005 00:00:00;41006.7775
10.02.2005 00:00:00;50717.0150
14.02.2005 00:00:00;51085.6653
15.02.2005 00:00:00;62280.2320
16.02.2005 00:00:00;51163.2443
16.02.2005 00:00:00;40659.7474
16.02.2005 00:00:00;29910.1768
16.02.2005 00:00:00;9034.4176
16.02.2005 00:00:00;-2072.5763
16.02.2005 00:00:00;9034.4176
22.02.2005 00:00:00;18948.1901
02.03.2005 00:00:00;9407.3247
02.03.2005 00:00:00;31872.6633
02.03.2005 00:00:00;20603.5858
02.03.2005 00:00:00;9352.7583
02.03.2005 00:00:00;-1912.2969
02.03.2005 00:00:00;-13172.1420
02.03.2005 00:00:00;-24439.4344
02.03.2005 00:00:00;-2736.1399
02.03.2005 00:00:00;8531.1525
09.03.2005 00:00:00;8639.4602
09.03.2005 00:00:00;17575.0456
09.03.2005 00:00:00;6832.2764
09.03.2005 00:00:00;-3906.9056
09.03.2005 00:00:00;-14647.8735
09.03.2005 00:00:00;-25387.9035
09.03.2005 00:00:00;-36126.1848
09.03.2005 00:00:00;-46857.9198
09.03.2005 00:00:00;-57564.8239
09.03.2005 00:00:00;-68310.6259
09.03.2005 00:00:00;-79035.7460
09.03.2005 00:00:00;-58262.3886
09.03.2005 00:00:00;-36812.8398
09.03.2005 00:00:00;-25021.6105
09.03.2005 00:00:00;-33957.1959
09.03.2005 00:00:00;-14225.7813
09.03.2005 00:00:00;-14334.0890
09.03.2005 00:00:00;-3428.6931
09.03.2005 00:00:00;7296.4270
16.03.2005 00:00:00;7587.9173
16.03.2005 00:00:00;-2878.5046
16.03.2005 00:00:00;-13340.4430
16.03.2005 00:00:00;-23795.5578
16.03.2005 00:00:00;-34253.9441
16.03.2005 00:00:00;-44703.0431
16.03.2005 00:00:00;-55169.3410
16.03.2005 00:00:00;-65632.2140
16.03.2005 00:00:00;-76090.7349
16.03.2005 00:00:00;-86557.3092
16.03.2005 00:00:00;-65607.0213
16.03.2005 00:00:00;-55126.2242
16.03.2005 00:00:00;-44358.9364
16.03.2005 00:00:00;-34237.6248
16.03.2005 00:00:00;-24175.9969
16.03.2005 00:00:00;-13921.4242
16.03.2005 00:00:00;-3454.8499
16.03.2005 00:00:00;7003.6710
23.03.2005 00:00:00;-10258.9705
23.03.2005 00:00:00;-20880.7213
23.03.2005 00:00:00;-31497.4806
23.03.2005 00:00:00;-42117.3227
23.03.2005 00:00:00;-52728.5761
23.03.2005 00:00:00;-41981.7137
23.03.2005 00:00:00;-31976.4310
23.03.2005 00:00:00;-21447.8979
23.03.2005 00:00:00;-10924.8931
23.03.2005 00:00:00;-42.8988
23.03.2005 00:00:00;5751.4407
24.03.2005 00:00:00;16471.9778
30.03.2005 00:00:00;5918.1340
30.03.2005 00:00:00;-4760.5578
30.03.2005 00:00:00;-15435.7650
30.03.2005 00:00:00;-5242.9504
30.03.2005 00:00:00;-501.0049
30.03.2005 00:00:00;10174.2023
30.03.2005 00:00:00;5490.7168
31.03.2005 00:00:00;10117.7523
06.04.2005 00:00:00;-450.0057
06.04.2005 00:00:00;-11415.2975
06.04.2005 00:00:00;-22844.3753
06.04.2005 00:00:00;-12071.4804
06.04.2005 00:00:00;-1018.9512
06.04.2005 00:00:00;10059.0527
13.04.2005 00:00:00;10316.3852
13.04.2005 00:00:00;20665.4798
13.04.2005 00:00:00;9934.9892
13.04.2005 00:00:00;-798.6124
13.04.2005 00:00:00;-11525.3188
13.04.2005 00:00:00;-22246.0126
13.04.2005 00:00:00;-32964.1985
13.04.2005 00:00:00;-43682.6631
13.04.2005 00:00:00;-54402.7064
13.04.2005 00:00:00;-65130.9991
13.04.2005 00:00:00;-44166.4812
13.04.2005 00:00:00;-54515.5758
13.04.2005 00:00:00;-33392.8084
13.04.2005 00:00:00;-11852.5670
13.04.2005 00:00:00;-1124.2743
13.04.2005 00:00:00;9595.7690
14.04.2005 00:00:00;19070.6971
14.04.2005 00:00:00;19137.3664
18.04.2005 00:00:00;29437.2075
18.04.2005 00:00:00;50331.2771
18.04.2005 00:00:00;60657.4281
18.04.2005 00:00:00;61002.7663
20.04.2005 00:00:00;50544.0424
20.04.2005 00:00:00;40100.2141
20.04.2005 00:00:00;29651.6449
20.04.2005 00:00:00;19198.5939
20.04.2005 00:00:00;8747.8514
20.04.2005 00:00:00;-1708.2971
20.04.2005 00:00:00;-12163.6606
20.04.2005 00:00:00;-22619.5006
20.04.2005 00:00:00;-12273.5143
20.04.2005 00:00:00;-1740.2972
20.04.2005 00:00:00;8715.5428
25.04.2005 00:00:00;17150.4770
26.04.2005 00:00:00;27448.0181
27.04.2005 00:00:00;37903.9749
27.04.2005 00:00:00;48188.0261
27.04.2005 00:00:00;38207.5449
27.04.2005 00:00:00;27795.5154
27.04.2005 00:00:00;17412.5898
27.04.2005 00:00:00;6998.1544
27.04.2005 00:00:00;-3418.0039
27.04.2005 00:00:00;-13832.8926
27.04.2005 00:00:00;-24248.6704
27.04.2005 00:00:00;-34645.8764
27.04.2005 00:00:00;-45047.4364
27.04.2005 00:00:00;-55464.4599
27.04.2005 00:00:00;-34725.9267
27.04.2005 00:00:00;-24164.8091
27.04.2005 00:00:00;-34448.8603
27.04.2005 00:00:00;-24164.8091
27.04.2005 00:00:00;-13663.5441
27.04.2005 00:00:00;-3571.8095
27.04.2005 00:00:00;6845.2140
05.05.2005 00:00:00;7817.9694
05.05.2005 00:00:00;18531.2047
09.05.2005 00:00:00;29252.9821
11.05.2005 00:00:00;30335.1898
11.05.2005 00:00:00;40882.3017
11.05.2005 00:00:00;51252.3720
11.05.2005 00:00:00;40441.1940
11.05.2005 00:00:00;29651.8136
11.05.2005 00:00:00;18852.4185
11.05.2005 00:00:00;8049.3289
11.05.2005 00:00:00;-2761.3760
11.05.2005 00:00:00;-13561.0038
11.05.2005 00:00:00;-24366.4288
11.05.2005 00:00:00;-35169.0992
11.05.2005 00:00:00;-45978.2631
11.05.2005 00:00:00;-25920.5081
11.05.2005 00:00:00;-36290.5784
11.05.2005 00:00:00;-25920.5081
11.05.2005 00:00:00;-15309.3918
11.05.2005 00:00:00;-4500.2279
11.05.2005 00:00:00;6302.4425
12.05.2005 00:00:00;17054.7404
12.05.2005 00:00:00;27097.3055
12.05.2005 00:00:00;37385.2313
25.05.2005 00:00:00;37602.7181
25.05.2005 00:00:00;38002.5744
25.05.2005 00:00:00;38313.2385
25.05.2005 00:00:00;38605.4257
25.05.2005 00:00:00;27743.0688
25.05.2005 00:00:00;17471.3734
25.05.2005 00:00:00;6292.7016
25.05.2005 00:00:00;-4903.2754
25.05.2005 00:00:00;-16103.0520
25.05.2005 00:00:00;-27304.7841
25.05.2005 00:00:00;-38506.2930
25.05.2005 00:00:00;-49691.9968
25.05.2005 00:00:00;-38671.5385
25.05.2005 00:00:00;-27485.8347
25.05.2005 00:00:00;-16284.3258
25.05.2005 00:00:00;-5082.5937
25.05.2005 00:00:00;6117.1829
26.05.2005 00:00:00;6275.1003
26.05.2005 00:00:00;17693.0515
26.05.2005 00:00:00;29093.7701
26.05.2005 00:00:00;40302.1467
30.05.2005 00:00:00;51665.5042
08.06.2005 00:00:00;40013.3213
08.06.2005 00:00:00;28372.1009
08.06.2005 00:00:00;16730.9495
08.06.2005 00:00:00;5083.7063
08.06.2005 00:00:00;-6568.4361
08.06.2005 00:00:00;4606.8312
20.06.2005 00:00:00;9498.1531
22.06.2005 00:00:00;10039.1489
22.06.2005 00:00:00;10105.2768
22.06.2005 00:00:00;400.9109
22.06.2005 00:00:00;-11636.0804
22.06.2005 00:00:00;-23668.0513
22.06.2005 00:00:00;-35702.9787
22.06.2005 00:00:00;-47737.4928
22.06.2005 00:00:00;-59770.4724
22.06.2005 00:00:00;-71787.3163
22.06.2005 00:00:00;-49745.4288
22.06.2005 00:00:00;-35958.6233
22.06.2005 00:00:00;-36024.7512
22.06.2005 00:00:00;-23870.4431
22.06.2005 00:00:00;-1333.9391
22.06.2005 00:00:00;10402.0860
23.06.2005 00:00:00;22312.8269
27.06.2005 00:00:00;31765.1335
28.06.2005 00:00:00;31851.4750
30.06.2005 00:00:00;43837.3506
06.07.2005 00:00:00;44196.8270
06.07.2005 00:00:00;56124.4115
06.07.2005 00:00:00;31740.2899
06.07.2005 00:00:00;20200.2818
06.07.2005 00:00:00;8004.4208
06.07.2005 00:00:00;-4424.0163
06.07.2005 00:00:00;-16013.2139
06.07.2005 00:00:00;-27795.3085
06.07.2005 00:00:00;-40229.2274
06.07.2005 00:00:00;-52663.3596
06.07.2005 00:00:00;-41083.1569
06.07.2005 00:00:00;-53010.7414
06.07.2005 00:00:00;-41083.1569
06.07.2005 00:00:00;-28446.4213
06.07.2005 00:00:00;-15099.4618
06.07.2005 00:00:00;-2665.3296
06.07.2005 00:00:00;10491.7222
07.07.2005 00:00:00;10660.6274
11.07.2005 00:00:00;23327.4976
13.07.2005 00:00:00;12656.5665
13.07.2005 00:00:00;162.2466
20.07.2005 00:00:00;12800.5620
20.07.2005 00:00:00;28148.9165
20.07.2005 00:00:00;15296.8316
20.07.2005 00:00:00;2407.1278
25.07.2005 00:00:00;13539.9225
26.07.2005 00:00:00;13664.0578
28.07.2005 00:00:00;14025.4983
28.07.2005 00:00:00;26225.6304
01.08.2005 00:00:00;38740.3174
03.08.2005 00:00:00;26064.4946
03.08.2005 00:00:00;499.1219
03.08.2005 00:00:00;-9389.7613
03.08.2005 00:00:00;-22063.8487
03.08.2005 00:00:00;-34735.7066
03.08.2005 00:00:00;-47399.9451
03.08.2005 00:00:00;-60057.8871
03.08.2005 00:00:00;-72729.5490
03.08.2005 00:00:00;-85391.5457
03.08.2005 00:00:00;-36959.9553
03.08.2005 00:00:00;-23771.8377
03.08.2005 00:00:00;-12389.0611
03.08.2005 00:00:00;623.5971
04.08.2005 00:00:00;1023.9833
08.08.2005 00:00:00;13172.1555
08.08.2005 00:00:00;24131.4726
08.08.2005 00:00:00;35723.9787
09.08.2005 00:00:00;47934.1180
17.08.2005 00:00:00;59662.6801
17.08.2005 00:00:00;71666.2239
17.08.2005 00:00:00;83042.6845
17.08.2005 00:00:00;70762.8028
17.08.2005 00:00:00;58486.5016
17.08.2005 00:00:00;46207.9232
17.08.2005 00:00:00;33924.4062
17.08.2005 00:00:00;21653.4642
17.08.2005 00:00:00;9403.1389
17.08.2005 00:00:00;-2865.4850
17.08.2005 00:00:00;-15144.7587
17.08.2005 00:00:00;-27404.1927
17.08.2005 00:00:00;-39686.0730
17.08.2005 00:00:00;-51965.1323
17.08.2005 00:00:00;-39149.6720
17.08.2005 00:00:00;-50526.1326
17.08.2005 00:00:00;-39149.6720
17.08.2005 00:00:00;-15897.4762
17.08.2005 00:00:00;-4162.3184
17.08.2005 00:00:00;8116.7409
31.08.2005 00:00:00;20956.6337
31.08.2005 00:00:00;33562.3386
31.08.2005 00:00:00;20327.9025
31.08.2005 00:00:00;8251.7277
31.08.2005 00:00:00;-2942.6251
31.08.2005 00:00:00;-15950.8691
31.08.2005 00:00:00;-28913.6020
31.08.2005 00:00:00;-41273.8947
31.08.2005 00:00:00;-53994.4003
31.08.2005 00:00:00;-80395.6534
31.08.2005 00:00:00;-68128.9263
31.08.2005 00:00:00;-80734.6312
31.08.2005 00:00:00;-68128.9263
31.08.2005 00:00:00;-56012.2672
31.08.2005 00:00:00;-68852.1600
31.08.2005 00:00:00;-56012.2672
31.08.2005 00:00:00;-43100.5443
31.08.2005 00:00:00;-29668.0628
31.08.2005 00:00:00;-3266.8097
31.08.2005 00:00:00;7021.3292
14.09.2005 00:00:00;19320.9102
14.09.2005 00:00:00;-6332.3057
14.09.2005 00:00:00;-19512.7592
14.09.2005 00:00:00;-32690.9487
14.09.2005 00:00:00;-16603.2843
14.09.2005 00:00:00;-3158.5872
14.09.2005 00:00:00;10019.6023
22.09.2005 00:00:00;19760.2764
26.09.2005 00:00:00;19840.7098
28.09.2005 00:00:00;33470.1357
28.09.2005 00:00:00;8028.7674
28.09.2005 00:00:00;-17728.4146
28.09.2005 00:00:00;-44209.2155
28.09.2005 00:00:00;-71806.7273
28.09.2005 00:00:00;-85436.1532
28.09.2005 00:00:00;-71806.7273
28.09.2005 00:00:00;-58720.1773
28.09.2005 00:00:00;-436.7163
28.09.2005 00:00:00;27160.7955
28.09.2005 00:00:00;7156.1016
04.10.2005 00:00:00;33694.6971
05.10.2005 00:00:00;58966.6434
05.10.2005 00:00:00;84610.5444
05.10.2005 00:00:00;106644.4370
05.10.2005 00:00:00;118658.6274
05.10.2005 00:00:00;105889.7222
05.10.2005 00:00:00;93120.9720
05.10.2005 00:00:00;80337.0374
05.10.2005 00:00:00;67567.5705
05.10.2005 00:00:00;54784.8188
05.10.2005 00:00:00;42010.2005
05.10.2005 00:00:00;29232.2726
05.10.2005 00:00:00;16457.3565
05.10.2005 00:00:00;3683.2374
