TicketFee;TransactionDateTime;SecurityId;Shares;TargetAmountEur;TransactionType;Cancelled;TargetWeight;EffectiveWeight;EffectiveAmountEur
50;09.10.2013 00:00:00;431344;-123;-9306;2;0;0;-0.0451;-9382.2198
50;09.10.2013 00:00:00;414319;2475;13834;3;0;0.10;0.0664;13829.2861
50;09.10.2013 00:00:00;414330;-365;-9287;2;0;0;-0.0447;-9312.3106
50;16.10.2013 00:00:00;406166;267;5507;3;0;0.10;0.0254;5491.1314
50;28.10.2013 00:00:00;431072;-150;-17664;3;0;0.0864427286941594457452156270;-0.0867;-17722.7220
50;30.10.2013 00:00:00;430185;3022;10356.3280;1;0;0.05;0.0500;10355.6184
50;30.10.2013 00:00:00;405326;315;10356.3280;1;0;0.05;0.0499;10334.4461
50;06.11.2013 00:00:00;431072;-150;-16663;2;0;0;-0.0787;-16774.4322
50;06.11.2013 00:00:00;406166;851;19097;3;0;0.2;0.0894;19075.1411
50;06.11.2013 00:00:00;414319;3273;19950;3;0;0.2;0.0935;19949.8661
50;06.11.2013 00:00:00;404253;-1152;-10142;2;0;0;-0.0476;-10150.4180
50;06.11.2013 00:00:00;400078;-357;-9904;2;0;0;-0.0464;-9904.1947
50;06.11.2013 00:00:00;430540;-245;-11407;2;0;0;-0.0537;-11453.6158
50;13.11.2013 00:00:00;405326;-315;-8763;2;0;0;-0.0426;-8763.0214
50;13.11.2013 00:00:00;400078;314;10287.8176;1;0;0.05;0.0500;10286.7477
50;08.01.2014 00:00:00;431110;1295;6652;3;0;0.10;0.0288;6649.825
50;08.01.2014 00:00:00;400738;72174;11554.9705;1;0;0.05;0.0500;11554.9467
50;08.01.2014 00:00:00;414419;-430;-11969;2;0;0;-0.0518;-11969.3983
50;27.01.2014 00:00:00;400738;-72175;-10138;2;0;0;-0.0468;-10138.1216
50;29.01.2014 00:00:00;431842;927;11088.0667;1;0;0.05;0.0500;11081.6401
50;29.01.2014 00:00:00;417422;43;4679.1642;1;0;0.0211;0.0209;4634.6340
50;29.01.2014 00:00:00;430185;-3023;-10160;2;0;0;-0.0458;-10163.0029
50;12.02.2014 00:00:00;431110;3711;21563;3;0;0.2;0.0904;21560.91
50;12.02.2014 00:00:00;428181;-545;-12327;2;0;0;-0.0517;-12327.0463
50;12.02.2014 00:00:00;431842;-928;-11125;2;0;0;-0.0467;-11136.9091
50;03.03.2014 00:00:00;407373;-12;-23613;3;0;0.1036853211800749929489116985;-0.1131;-25759.1586
50;05.03.2014 00:00:00;403799;2828;11930.2659;1;0;0.05;0.0500;11928.6590
50;05.03.2014 00:00:00;431772;228;11930.2659;1;0;0.05;0.0498;11883.1634
50;10.03.2014 00:00:00;407373;-5;-9556;3;0;0.05;-0.0453;-10651.7186
50;12.03.2014 00:00:00;427578;2105;11609.9247;1;0;0.05;0.0500;11607.8830
50;12.03.2014 00:00:00;400738;61190;11609.9247;1;0;0.05;0.0500;11609.7977
50;12.03.2014 00:00:00;407373;-6;-10279;2;0;0;-0.0531;-12334.4058
50;19.03.2014 00:00:00;431157;672;11283.9525;1;0;0.05;0.0499;11269.44
50;19.03.2014 00:00:00;425454;127;11283.9525;1;0;0.05;0.0496;11201.5307
50;19.03.2014 00:00:00;431110;-4028;-19657;3;0;0.0904879989456141393391700133;-0.0871;-19660.668
50;21.03.2014 00:00:00;417422;-44;-4762;2;0;0;-0.0220;-4872.5689
50;24.03.2014 00:00:00;431772;-228;-10610;2;0;0;-0.0494;-10610.4254
50;24.03.2014 00:00:00;400078;-49;-1954;3;0;0.05;-0.0092;-1981.4869
50;26.03.2014 00:00:00;404190;-865;-14319;2;0;0;-0.0659;-14319.4475
50;26.03.2014 00:00:00;431110;-4183;-18790;2;0;0;-0.0864;-18790.036
50;26.03.2014 00:00:00;414217;1404;10869.2798;1;0;0.05;0.0500;10867.7398
50;26.03.2014 00:00:00;400374;20004;10869.2798;1;0;0.05;0.0500;10868.7391
50;26.03.2014 00:00:00;432992;464;10869.2798;1;0;0.05;0.0500;10864.8511
50;26.03.2014 00:00:00;430130;530;10869.2798;1;0;0.05;0.0500;10859.4466
50;26.03.2014 00:00:00;425443;349;10869.2798;1;0;0.05;0.0499;10848.8362
50;31.03.2014 00:00:00;400078;-265;-10286;2;0;0;-0.0457;-10286.3359
50;02.04.2014 00:00:00;432298;4467;5676.0316;1;0;0.0244;0.0244;5675.7873
50;04.04.2014 00:00:00;425454;-127;-9671;2;0;0;-0.0414;-9671.4672
50;08.04.2014 00:00:00;431157;-673;-10161;2;0;0;-0.0451;-10175.76
50;09.04.2014 00:00:00;431291;265;11409.1294;1;0;0.05;0.0500;11398.0354
50;09.04.2014 00:00:00;424160;41150;11409.1294;1;0;0.05;0.0500;11409.0803
50;11.04.2014 00:00:00;425443;-350;-10484;2;0;0;-0.0479;-10513.6246
50;14.04.2014 00:00:00;403799;-125;-492;3;0;0.05;-0.0023;-493.5270
50;14.04.2014 00:00:00;432992;-465;-10478;2;0;0;-0.0492;-10500.2411
50;15.04.2014 00:00:00;400738;-61190;-10299;2;0;0;-0.0492;-10299.0803
50;16.04.2014 00:00:00;432110;210;10723.4082;1;0;0.05;0.0499;10695.7370
50;16.04.2014 00:00:00;424981;135;10723.4082;1;0;0.05;0.0498;10685.8743
50;16.04.2014 00:00:00;403744;409;10723.4082;1;0;0.05;0.0499;10709.6532
50;16.04.2014 00:00:00;401819;450;10723.4082;1;0;0.05;0.0500;10713.5116
50;16.04.2014 00:00:00;428060;112;10723.4082;1;0;0.05;0.0498;10679.6532
50;16.04.2014 00:00:00;405480;2761;10723.4082;1;0;0.05;0.0500;10720.5318
50;16.04.2014 00:00:00;425443;165;5104.3423;1;0;0.0238;0.0238;5096.6402
50;16.04.2014 00:00:00;414319;-6998;-40450;2;0;0;-0.1886;-40450.2687
50;23.04.2014 00:00:00;428863;365;10968.8309;1;0;0.05;0.0499;10949.4723
50;23.04.2014 00:00:00;405480;-2762;-10721;2;0;0;-0.0489;-10724.4147
50;25.04.2014 00:00:00;403799;-2703;-10521;2;0;0;-0.0492;-10521.1938
50;30.04.2014 00:00:00;427946;191;10905.7326;1;0;0.05;0.0500;10901.4801
50;30.04.2014 00:00:00;423032;3351;10905.7326;1;0;0.05;0.0500;10903.6870
50;30.04.2014 00:00:00;425443;-165;-5000;2;0;0;-0.0229;-5000.0361
50;30.04.2014 00:00:00;403744;-410;-10345;2;0;0;-0.0475;-10369.8917
50;07.05.2014 00:00:00;432298;-4468;-4853;2;0;0;-0.0224;-4853.5938
50;07.05.2014 00:00:00;400378;6720;10849.6985;1;0;0.05;0.0500;10848.7293
50;07.05.2014 00:00:00;429187;253;10849.6985;1;0;0.05;0.0498;10816.7569
50;07.05.2014 00:00:00;424160;-41152;-10668;2;0;0;-0.0492;-10668.0434
50;14.05.2014 00:00:00;427578;-2106;-10811;2;0;0;-0.0482;-10815.7144
50;14.05.2014 00:00:00;431285;209;11230.8753;1;0;0.05;0.0499;11213.5279
50;16.05.2014 00:00:00;424981;-135;-10307;2;0;0;-0.0465;-10307.3525
50;19.05.2014 00:00:00;427946;-192;-9838;2;0;0;-0.0447;-9889.0849
50;21.05.2014 00:00:00;429187;-254;-10484;2;0;0;-0.0466;-10525.1146
50;21.05.2014 00:00:00;414449;614;11286.6343;1;0;0.05;0.0499;11273.4279
50;21.05.2014 00:00:00;433004;993;11286.6343;1;0;0.05;0.0500;11285.4773
50;18.06.2014 00:00:00;403734;280;11875.0435;1;0;0.05;0.0499;11839.5635
50;18.06.2014 00:00:00;414217;-1405;-10507;2;0;0;-0.0443;-10514.4511
50;23.06.2014 00:00:00;423032;-3352;-9857;2;0;0;-0.0414;-9859.5795
50;25.06.2014 00:00:00;404190;492;11695.9056;1;0;0.05;0.0500;11686.5810
50;25.06.2014 00:00:00;425405;215;11695.9056;1;0;0.05;0.0499;11663.5329
50;25.06.2014 00:00:00;400378;-6720;-10528;2;0;0;-0.0450;-10528.4507
50;16.07.2014 00:00:00;404190;432;11067;3;0;0.10;0.0467;11058.5871
50;16.07.2014 00:00:00;400374;-20005;-11402;2;0;0;-0.0482;-11402.1471
50;01.08.2014 00:00:00;425405;-216;-10857;2;0;0;-0.0484;-10907.2340
50;01.08.2014 00:00:00;431285;-209;-10565;2;0;0;-0.0469;-10565.3527
50;01.08.2014 00:00:00;430130;-11;-229;3;0;0.05;-0.0011;-238.7117
50;05.08.2014 00:00:00;403734;-5;-195;3;0;0.05;-0.0009;-205.5373
50;05.08.2014 00:00:00;432110;-19;-1072;3;0;0.05;-0.0050;-1120.6621
50;06.08.2014 00:00:00;404190;-438;-10053;3;0;0.05;-0.0450;-10069.5691
50;06.08.2014 00:00:00;401758;139;11189.4160;1;0;0.05;0.0497;11124.1664
50;06.08.2014 00:00:00;424761;22;11189.4160;1;0;0.05;0.0496;11094.7921
50;06.08.2014 00:00:00;431311;137;11189.4160;1;0;0.05;0.0500;11188.9322
50;06.08.2014 00:00:00;425500;146;11189.4160;1;0;0.05;0.0498;11146.1072
50;06.08.2014 00:00:00;430130;-520;-10767;2;0;0;-0.0482;-10787.6893
50;08.08.2014 00:00:00;433004;-138;-1764;3;0;0.05;-0.0081;-1766.2679
50;08.08.2014 00:00:00;406166;-952;-30259;3;0;0.1382259826927910497442414830;-0.1384;-30290.3286
50;12.08.2014 00:00:00;432110;-191;-10882;2;0;0;-0.0488;-10882.3917
50;13.08.2014 00:00:00;403753;438;11202.7716;1;0;0.05;0.0499;11179.4910
50;13.08.2014 00:00:00;425454;216;11202.7716;1;0;0.05;0.0499;11170.2395
50;13.08.2014 00:00:00;414461;242;11202.7716;1;0;0.05;0.0499;11176.1976
50;13.08.2014 00:00:00;402097;92;11202.7716;1;0;0.05;0.0496;11117.1257
50;15.08.2014 00:00:00;433004;-856;-11025;2;0;0;-0.0491;-11037.7714
50;20.08.2014 00:00:00;432816;519;11540.8112;1;0;0.05;0.0499;11524.3473
50;20.08.2014 00:00:00;404257;1301;11540.8112;1;0;0.05;0.0500;11534.3122
50;20.08.2014 00:00:00;428060;-113;-10986;2;0;0;-0.0480;-11083.9356
50;26.08.2014 00:00:00;406166;-596;-19279;3;0;0.05;-0.0840;-19307.8192
50;27.08.2014 00:00:00;404267;141;11527.3254;1;0;0.05;0.0499;11493.3672
50;02.09.2014 00:00:00;406166;-355;-11118;2;0;0;-0.0479;-11149.0124
50;03.09.2014 00:00:00;404898;265;11533.9915;1;0;0.05;0.0499;11509.9992
50;09.09.2014 00:00:00;401819;-70;-2131;3;0;0.05;-0.0092;-2141.4509
50;10.09.2014 00:00:00;404257;-1301;-11118;2;0;0;-0.0477;-11118.1123
50;10.09.2014 00:00:00;424883;149;11656.1572;1;0;0.05;0.0497;11583.2547
50;16.09.2014 00:00:00;401819;-381;-11498;2;0;0;-0.0498;-11527.9790
50;17.09.2014 00:00:00;431733;8851;11586.7853;1;0;0.05;0.0500;11585.959
50;17.09.2014 00:00:00;414456;209;11586.7853;1;0;0.05;0.0499;11571.1408
50;17.09.2014 00:00:00;425500;-146;-11023;2;0;0;-0.0476;-11023.2479
50;01.10.2014 00:00:00;431733;-8852;-10940;2;0;0;-0.0475;-10941.072
50;01.10.2014 00:00:00;401758;-139;-11427;2;0;0;-0.0496;-11427.2713
50;01.10.2014 00:00:00;428774;1079;11510.8620;1;0;0.05;0.0500;11502.14
50;01.10.2014 00:00:00;417300;165;11510.8620;1;0;0.05;0.0499;11481.7900
50;03.10.2014 00:00:00;431311;-137;-11046;2;0;0;-0.0474;-11046.0051
50;07.10.2014 00:00:00;414456;-210;-10942;2;0;0;-0.0484;-10993.8923
50;08.10.2014 00:00:00;403734;-275;-11711;2;0;0;-0.0511;-11711.1507
50;08.10.2014 00:00:00;414431;268;11466.1089;1;0;0.05;0.0500;11459.6758
50;08.10.2014 00:00:00;404259;111;11466.1089;1;0;0.05;0.0497;11402.8470
50;08.10.2014 00:00:00;403770;154;11466.1089;1;0;0.05;0.0500;11458.9640
50;08.10.2014 00:00:00;408764;204;11466.1089;1;0;0.05;0.0499;11451.1032
50;08.10.2014 00:00:00;425454;-217;-11532;2;0;0;-0.0505;-11585.3460
50;10.10.2014 00:00:00;414449;-164;-3945;3;0;0.05;-0.0182;-3966.9884
50;10.10.2014 00:00:00;403753;-7;-152;3;0;0.05;-0.0008;-176.7447
50;10.10.2014 00:00:00;428863;-72;-2670;3;0;0.05;-0.0123;-2678.2086
50;10.10.2014 00:00:00;414461;-4;-164;3;0;0.05;-0.0008;-183.0036
50;10.10.2014 00:00:00;404190;-487;-10687;2;0;0;-0.0491;-10708.7593
50;10.10.2014 00:00:00;431291;-21;-906;3;0;0.05;-0.0043;-936.1766
50;13.10.2014 00:00:00;402097;-1;-78;3;0;0.05;-0.0005;-116.4524
50;14.10.2014 00:00:00;404267;-1;-70;3;0;0.05;-0.0004;-76.8464
50;15.10.2014 00:00:00;404898;-12;-493;3;0;0.05;-0.0024;-504.8792
50;15.10.2014 00:00:00;417300;-7;-440;3;0;0.05;-0.0022;-470.7564
50;15.10.2014 00:00:00;405480;2744;10656.4444;1;0;0.05;0.0500;10654.5235
50;15.10.2014 00:00:00;414688;219;10656.4444;1;0;0.05;0.0499;10626.6698
50;15.10.2014 00:00:00;414673;171;10656.4444;1;0;0.05;0.0500;10652.0606
50;15.10.2014 00:00:00;414666;282;10656.4444;1;0;0.05;0.0499;10626.7646
50;15.10.2014 00:00:00;414866;199;10656.4444;1;0;0.05;0.0499;10630.3016
50;15.10.2014 00:00:00;421225;409;10656.4444;1;0;0.05;0.0500;10649.6289
50;15.10.2014 00:00:00;431291;-245;-11291;2;0;0;-0.0532;-11337.0046
50;15.10.2014 00:00:00;414461;-238;-10323;2;0;0;-0.0484;-10323.4802
50;15.10.2014 00:00:00;403753;-431;-10642;2;0;0;-0.0499;-10642.2904
50;15.10.2014 00:00:00;402097;-91;-10498;2;0;0;-0.0493;-10498.1210
50;17.10.2014 00:00:00;414449;-13;-314;3;0;0.05;-0.0015;-314.7859
50;17.10.2014 00:00:00;428863;-28;-1084;3;0;0.05;-0.0053;-1114.9341
50;21.10.2014 00:00:00;424761;-22;-10473;2;0;0;-0.0478;-10473.3584
50;22.10.2014 00:00:00;404259;-111;-10819;2;0;0;-0.0493;-10819.2862
50;22.10.2014 00:00:00;431875;366;10970.5092;1;0;0.05;0.0499;10946.0692
50;22.10.2014 00:00:00;401826;175;10970.5092;1;0;0.05;0.0499;10945.5999
50;22.10.2014 00:00:00;403775;200;10970.5092;1;0;0.05;0.0499;10944.6151
50;22.10.2014 00:00:00;405480;-2745;-10655;2;0;0;-0.0486;-10658.4063
50;28.10.2014 00:00:00;428774;-1079;-10558;2;0;0;-0.0472;-10558.015
50;29.10.2014 00:00:00;428605;158;11194.3843;1;0;0.05;0.0498;11145.7172
50;05.11.2014 00:00:00;404898;-254;-10686;2;0;0;-0.0462;-10727.8365
50;05.11.2014 00:00:00;428863;211;10312;3;0;0.10;0.0443;10293.0128
50;10.11.2014 00:00:00;432816;-109;-3132;3;0;0.05;-0.0133;-3135.7360
50;12.11.2014 00:00:00;403770;145;11515;3;0;0.10;0.0484;11455.0814
50;12.11.2014 00:00:00;414666;-282;-10916;2;0;0;-0.0461;-10916.2750
50;17.11.2014 00:00:00;404267;-141;-11253;2;0;0;-0.0479;-11333.2586
50;19.11.2014 00:00:00;431733;8332;11807.3146;1;0;0.05;0.0500;11806.444
50;24.11.2014 00:00:00;432816;-411;-11981;2;0;0;-0.0496;-12009.7446
50;26.11.2014 00:00:00;428863;413;22525;3;0;0.2;0.0928;22479.1182
50;26.11.2014 00:00:00;414673;-171;-10923;2;0;0;-0.0451;-10923.4389
50;03.12.2014 00:00:00;403770;315;25203;3;0;0.2;0.1026;25185.1837
50;03.12.2014 00:00:00;431733;-8332;-11706;2;0;0;-0.0477;-11706.460
50;03.12.2014 00:00:00;408764;-204;-12098;2;0;0;-0.0493;-12098.3862
50;15.12.2014 00:00:00;421225;-409;-11365;2;0;0;-0.0464;-11365.4998
50;16.12.2014 00:00:00;417300;-159;-11747;2;0;0;-0.0495;-11821.3209
50;17.12.2014 00:00:00;405326;264;12255.5741;1;0;0.05;0.0500;12244.6610
50;17.12.2014 00:00:00;414829;185;12255.5741;1;0;0.05;0.0499;12241.6854
50;31.12.2014 00:00:00;414449;303;10586;3;0;0.10;0.0409;10561.7000
50;31.12.2014 00:00:00;431875;-367;-11813;2;0;0;-0.0459;-11845.2072
50;21.01.2015 00:00:00;414449;795;28708;3;0;0.2;0.1035;28685.2842
50;21.01.2015 00:00:00;401826;-175;-13913;2;0;0;-0.0502;-13913.3529
50;21.01.2015 00:00:00;414829;-185;-13990;2;0;0;-0.0505;-13990.2959
50;17.02.2015 00:00:00;414866;-200;-13435;2;0;0;-0.0455;-13502.3244
50;18.02.2015 00:00:00;431645;280;14938.5698;1;0;0.05;0.0500;14927.9113
50;20.02.2015 00:00:00;428605;-159;-8318;2;0;0;-0.0286;-8370.2612
50;04.03.2015 00:00:00;432816;363;15290.8812;1;0;0.05;0.0499;15253.6083
50;04.03.2015 00:00:00;414688;-220;-12241;2;0;0;-0.0402;-12296.8651
50;11.03.2015 00:00:00;414431;185;13074;3;0;0.10;0.0408;13071.0706
50;11.03.2015 00:00:00;431645;-281;-15544;2;0;0;-0.0487;-15599.3002
50;22.04.2015 00:00:00;414431;-454;-29737;2;0;0;-0.0939;-29802.3501
50;22.04.2015 00:00:00;432558;4512;15874.1138;1;0;0.05;0.0500;15870.6907
50;22.04.2015 00:00:00;433011;3446;15874.1138;1;0;0.05;0.0500;15871.3700
50;29.04.2015 00:00:00;403775;-201;-15967;2;0;0;-0.0535;-16046.8245
50;29.04.2015 00:00:00;403770;-614;-59874;2;0;0;-0.1996;-59874.3631
50;29.04.2015 00:00:00;429478;1027;15001.5079;1;0;0.05;0.0500;14992.9430
50;29.04.2015 00:00:00;430770;417;15001.5079;1;0;0.05;0.0499;14985.5076
50;29.04.2015 00:00:00;405302;197;15001.5079;1;0;0.05;0.0499;14967.6175
50;29.04.2015 00:00:00;404248;224;15001.5079;1;0;0.05;0.0499;14969.5013
50;29.04.2015 00:00:00;407343;9268;15001.5079;1;0;0.05;0.0500;15001.2451
50;01.05.2015 00:00:00;424883;-16;-1771;3;0;0.05;-0.0060;-1813.7611
50;06.05.2015 00:00:00;428863;-445;-37027;3;0;0.1263522208067177325085679076;-0.1265;-37068.3079
50;06.05.2015 00:00:00;431645;225;14652.1596;1;0;0.05;0.0499;14634.0174
50;06.05.2015 00:00:00;431549;2122;14652.1596;1;0;0.05;0.0500;14650.1607
50;06.05.2015 00:00:00;432861;1927;14652.1596;1;0;0.05;0.0500;14645.2
50;06.05.2015 00:00:00;433145;2736;14652.1596;1;0;0.05;0.0500;14651.280
50;06.05.2015 00:00:00;424883;-133;-14572;2;0;0;-0.0497;-14572.2452
50;13.05.2015 00:00:00;405302;-197;-14351;2;0;0;-0.0482;-14351.0968
50;13.05.2015 00:00:00;432356;2447;14889.8721;1;0;0.05;0.0500;14886.3054
50;20.05.2015 00:00:00;431549;-2122;-13277;2;0;0;-0.0442;-13277.4877
50;20.05.2015 00:00:00;414449;-1536;-51402;2;0;0;-0.1713;-51435.1162
50;20.05.2015 00:00:00;405326;116;9214;3;0;0.10;0.0305;9144.6345
50;20.05.2015 00:00:00;412479;115;15012.7450;1;0;0.05;0.0497;14924.3202
50;20.05.2015 00:00:00;405591;833;15012.7450;1;0;0.05;0.0500;14999.2650
50;20.05.2015 00:00:00;400078;152;15012.7450;1;0;0.05;0.0500;15009.7605
50;26.05.2015 00:00:00;431645;-225;-12540;2;0;0;-0.0418;-12540.3744
50;27.05.2015 00:00:00;429478;-1028;-14265;2;0;0;-0.0471;-14278.7030
50;27.05.2015 00:00:00;428863;162;16235;3;0;0.2;0.0534;16176.1743
50;27.05.2015 00:00:00;431291;148;15142.3025;1;0;0.05;0.0497;15061.2005
50;29.05.2015 00:00:00;432861;-1928;-14655;2;0;0;-0.0484;-14662.440
50;03.06.2015 00:00:00;432356;-2447;-13080;2;0;0;-0.0443;-13080.4279
50;03.06.2015 00:00:00;404256;77;14752.5072;1;0;0.05;0.0495;14599.6538
50;03.06.2015 00:00:00;414227;45;14752.5072;1;0;0.05;0.0490;14471.4184
50;03.06.2015 00:00:00;428884;7793;14752.5072;1;0;0.05;0.0500;14752.149
50;03.06.2015 00:00:00;432816;-364;-13530;2;0;0;-0.0460;-13566.8028
50;08.06.2015 00:00:00;433011;-166;-732;3;0;0.05;-0.0025;-735.7458
50;09.06.2015 00:00:00;430770;-19;-666;3;0;0.05;-0.0024;-686.9866
50;10.06.2015 00:00:00;431291;-148;-13789;2;0;0;-0.0471;-13789.1533
50;10.06.2015 00:00:00;405326;328;27170;3;0;0.2;0.0926;27120.8791
50;10.06.2015 00:00:00;404248;-224;-14677;2;0;0;-0.0501;-14677.0238
50;15.06.2015 00:00:00;405591;-833;-13589;2;0;0;-0.0475;-13589.3522
50;15.06.2015 00:00:00;433011;-30;-128;3;0;0.05;-0.0005;-132.0890
50;16.06.2015 00:00:00;433145;-2736;-14186;2;0;0;-0.0490;-14186.160
50;17.06.2015 00:00:00;404256;-78;-13771;2;0;0;-0.0486;-13949.4525
50;17.06.2015 00:00:00;432422;516;14361.9436;1;0;0.05;0.0499;14341.2445
50;17.06.2015 00:00:00;414222;412;14361.9436;1;0;0.05;0.0499;14341.72
50;17.06.2015 00:00:00;414319;1076;14361.9436;1;0;0.05;0.0500;14356.0760
50;19.06.2015 00:00:00;414227;-46;-13679;2;0;0;-0.0484;-13982.7008
50;22.06.2015 00:00:00;433011;-3251;-14456;2;0;0;-0.0493;-14460.0099
50;24.06.2015 00:00:00;431645;245;14624.1273;1;0;0.05;0.0499;14599.2401
50;24.06.2015 00:00:00;410693;168;14624.1273;1;0;0.05;0.0498;14561.1015
50;29.06.2015 00:00:00;407343;-49;-74;3;0;0.05;-0.0003;-75.1365
50;01.07.2015 00:00:00;414331;3518;14447.6272;1;0;0.05;0.0500;14445.8165
50;01.07.2015 00:00:00;407343;-9220;-14414;2;0;0;-0.0499;-14415.1907
50;06.07.2015 00:00:00;412479;-115;-13913;2;0;0;-0.0485;-13913.1828
50;08.07.2015 00:00:00;414222;-412;-12776;2;0;0;-0.0462;-12776.12
50;08.07.2015 00:00:00;428884;-7793;-13731;2;0;0;-0.0497;-13731.266
50;08.07.2015 00:00:00;428863;-606;-52362;2;0;0;-0.1894;-52362.2560
50;08.07.2015 00:00:00;404146;221;13825.7009;1;0;0.05;0.0498;13782.5380
50;08.07.2015 00:00:00;425608;342;13825.7009;1;0;0.05;0.0499;13801.7896
50;08.07.2015 00:00:00;404265;175;13825.7009;1;0;0.05;0.0499;13800.3886
50;08.07.2015 00:00:00;405302;180;13825.7009;1;0;0.05;0.0499;13800.9761
50;08.07.2015 00:00:00;409882;111;13825.7009;1;0;0.05;0.0499;13803.7690
50;08.07.2015 00:00:00;432861;1730;13825.7009;1;0;0.05;0.0500;13822.70
50;08.07.2015 00:00:00;431110;3140;13825.7009;1;0;0.05;0.0500;13822.280
50;10.07.2015 00:00:00;432422;-517;-13250;2;0;0;-0.0469;-13275.5124
50;15.07.2015 00:00:00;430564;208;7041.7101;1;0;0.0239;0.0239;7040.3372
50;22.07.2015 00:00:00;431110;-3140;-13348;2;0;0;-0.0442;-13348.140
50;22.07.2015 00:00:00;433040;382;15115.6659;1;0;0.05;0.0499;15077.2633
50;27.07.2015 00:00:00;404265;-175;-13262;2;0;0;-0.0460;-13262.1128
50;27.07.2015 00:00:00;414331;-3518;-13278;2;0;0;-0.0461;-13278.3579
50;29.07.2015 00:00:00;428535;232;14759.5388;1;0;0.05;0.0499;14718.6717
50;29.07.2015 00:00:00;429433;343;14759.5388;1;0;0.05;0.0499;14727.5431
50;29.07.2015 00:00:00;405325;744;14759.5388;1;0;0.05;0.0500;14751.8404
50;29.07.2015 00:00:00;400078;-153;-14296;2;0;0;-0.0487;-14390.0453
50;31.07.2015 00:00:00;430564;-208;-6625;2;0;0;-0.0225;-6625.3651
50;31.07.2015 00:00:00;414319;-1077;-14603;2;0;0;-0.0495;-14616.2620
50;05.08.2015 00:00:00;402150;393;15323.9377;1;0;0.05;0.0499;15290.3653
50;12.08.2015 00:00:00;428535;-233;-13941;2;0;0;-0.0482;-14000.7813
50;12.08.2015 00:00:00;433229;1707;14522.6117;1;0;0.05;0.0500;14515.6090
50;12.08.2015 00:00:00;424978;302;14522.6117;1;0;0.05;0.0500;14514.3521
50;12.08.2015 00:00:00;405302;-180;-13848;2;0;0;-0.0477;-13848.2574
50;17.08.2015 00:00:00;432861;-1731;-13105;2;0;0;-0.0439;-13112.325
50;19.08.2015 00:00:00;406173;553;14903.5597;1;0;0.05;0.0500;14893.2778
50;21.08.2015 00:00:00;402150;-4;-112;3;0;0.05;-0.0005;-140.5233
50;21.08.2015 00:00:00;429433;-344;-12996;2;0;0;-0.0476;-13033.8048
50;21.08.2015 00:00:00;405325;-9;-150;3;0;0.05;-0.0006;-167.4770
50;21.08.2015 00:00:00;430770;-42;-1576;3;0;0.05;-0.0059;-1611.5021
50;21.08.2015 00:00:00;425608;-342;-12997;2;0;0;-0.0475;-12997.3303
50;21.08.2015 00:00:00;404146;-221;-12802;2;0;0;-0.0467;-12802.4487
50;21.08.2015 00:00:00;409882;-112;-12381;2;0;0;-0.0456;-12492.0792
50;24.08.2015 00:00:00;410693;-12;-938;3;0;0.05;-0.0038;-1004.4583
50;26.08.2015 00:00:00;424978;-303;-12232;2;0;0;-0.0452;-12272.4428
50;26.08.2015 00:00:00;402150;-390;-13202;2;0;0;-0.0488;-13235.8664
50;26.08.2015 00:00:00;405325;-736;-13658;2;0;0;-0.0504;-13676.2205
50;26.08.2015 00:00:00;433229;-1708;-14219;2;0;0;-0.0524;-14227.1284
50;04.09.2015 00:00:00;406173;-25;-631;3;0;0.05;-0.0024;-650.7083
50;08.09.2015 00:00:00;410693;-157;-13248;2;0;0;-0.0478;-13332.5731
50;09.09.2015 00:00:00;405518;813;13978.5755;1;0;0.05;0.0500;13975.8550
50;22.09.2015 00:00:00;406173;-528;-13726;2;0;0;-0.0483;-13726.3293
50;23.09.2015 00:00:00;432899;189;14189.2831;1;0;0.05;0.0500;14182.5543
50;25.09.2015 00:00:00;432558;-1596;-7582;3;0;0.05;-0.0274;-7585.9542
50;25.09.2015 00:00:00;405518;-813;-12117;2;0;0;-0.0437;-12117.1551
50;29.09.2015 00:00:00;431645;-78;-6121;3;0;0.05;-0.0232;-6190.3548
50;30.09.2015 00:00:00;433229;1438;13445.4080;1;0;0.05;0.0500;13439.5394
50;30.09.2015 00:00:00;412620;485;13445.4080;1;0;0.05;0.0499;13418.4057
50;30.09.2015 00:00:00;432356;2118;13445.4080;1;0;0.05;0.0500;13439.6183
50;30.09.2015 00:00:00;432558;-2916;-11382;2;0;0;-0.0423;-11382.3761
50;07.10.2015 00:00:00;431645;-168;-12629;2;0;0;-0.0474;-12704.2991
50;07.10.2015 00:00:00;417857;578;13393.2106;1;0;0.05;0.0500;13386.3462
50;14.10.2015 00:00:00;424505;5723;13151.8169;1;0;0.05;0.0500;13150.6318
50;14.10.2015 00:00:00;427635;338;13151.8169;1;0;0.05;0.0499;13124.2255
50;14.10.2015 00:00:00;405531;363;13151.8169;1;0;0.05;0.0499;13135.6046
50;14.10.2015 00:00:00;405407;9241;13151.8169;1;0;0.05;0.0500;13151.7537
50;14.10.2015 00:00:00;405326;-708;-56316;2;0;0;-0.2141;-56316.2409
50;28.10.2015 00:00:00;402544;109;13638.3107;1;0;0.05;0.0496;13540.2748
50;28.10.2015 00:00:00;405407;-9241;-12600;2;0;0;-0.0462;-12600.1064
50;04.11.2015 00:00:00;406173;475;13525.5984;1;0;0.05;0.0499;13499.7453
