TransactionDateTime;PortfolioAsof;Shares;TransactionType;SecurityId;PerformanceScore;RebalanceScore
;16.08.2000 00:00:00;;;403730;22.90;115.31571271580681986727470636
;16.08.2000 00:00:00;;;400346;16.76;111.97834008613070254057564345
;16.08.2000 00:00:00;;;412620;25.54;77.877369400487522228216347971
;16.08.2000 00:00:00;;;414242;22.13;68.451566096423017107309486786
;16.08.2000 00:00:00;;;400061;20.42;60.025264560867767280592931903
;16.08.2000 00:00:00;;;408676;14.11;55.325566644211336733711866040
;16.08.2000 00:00:00;;;428162;16.75;51.218831753570569835980411735
;16.08.2000 00:00:00;;;404109;27.01;35.113
;16.08.2000 00:00:00;;;403757;13.21;30.538957623029524803405415527
;16.08.2000 00:00:00;;;400839;21.90;10.950
;16.08.2000 00:00:00;;;426897;15.67;7.835
;16.08.2000 00:00:00;;;400027;12.80;6.400
;16.08.2000 00:00:00;;;421268;11.88;5.940
;16.08.2000 00:00:00;;;405487;11.07;5.535
;16.08.2000 00:00:00;;;424851;4.03;5.239
;16.08.2000 00:00:00;;;414238;9.36;4.680
;16.08.2000 00:00:00;;;405359;9.28;4.640
;16.08.2000 00:00:00;;;404248;8.32;4.160
;16.08.2000 00:00:00;;;400010;7.92;3.960
;16.08.2000 00:00:00;;;402331;7.68;3.840
;16.08.2000 00:00:00;;;400012;7.22;3.610
;16.08.2000 00:00:00;;;403713;6.55;3.275
;16.08.2000 00:00:00;;;430130;6.02;3.010
;16.08.2000 00:00:00;;;428024;4.77;2.385
;16.08.2000 00:00:00;;;403803;4.49;2.245
;16.08.2000 00:00:00;;;421228;3.97;1.985
;16.08.2000 00:00:00;;;428371;3.54;1.770
;16.08.2000 00:00:00;;;414348;2.00;1.000
;16.08.2000 00:00:00;;;400400;1.85;0.925
;16.08.2000 00:00:00;;;400384;1.36;0.680
;17.08.2000 00:00:00;;;405388;38.91;199.08850810645457326399510555
;17.08.2000 00:00:00;;;424607;28.31;158.95462659257771505845585683
;17.08.2000 00:00:00;;;403730;27.10;152.24073535235190565651392953
;17.08.2000 00:00:00;;;412620;26.22;86.84775592845482015859751560
;17.08.2000 00:00:00;;;400346;13.71;86.15093024847050631203914680
;17.08.2000 00:00:00;;;400061;21.62;67.781406884244679835862200584
;17.08.2000 00:00:00;;;414242;21.30;64.227947122861586314152410569
;17.08.2000 00:00:00;;;404109;26.28;61.311774461928015916078856937
;17.08.2000 00:00:00;;;428162;17.32;54.255730126831313883118244636
;17.08.2000 00:00:00;;;408676;13.89;52.292087094601097103262438655
;17.08.2000 00:00:00;;;403757;14.01;33.951870306662911346930737721
;17.08.2000 00:00:00;;;426897;15.01;19.513
;17.08.2000 00:00:00;;;400839;10.98;14.274
;21.08.2000 00:00:00;;;424607;29.45;164.82234627077080971719521249
;21.08.2000 00:00:00;;;405388;34.01;162.67683175282961150198837564
;21.08.2000 00:00:00;;;403730;24.90;132.81109673684019267963267627
;21.08.2000 00:00:00;;;400346;14.14;89.46184736346508644580774365
;21.08.2000 00:00:00;;;412620;28.32;89.33394992084228044751437710
;21.08.2000 00:00:00;;;400061;17.01;60.114958917835671342685370734
;21.08.2000 00:00:00;;;408676;15.36;57.977015494177653738812433838
;21.08.2000 00:00:00;;;414242;19.41;56.113917573872472783825816494
;21.08.2000 00:00:00;;;428162;13.17;37.471447834448025344356640244
;21.08.2000 00:00:00;;;400839;13.32;37.070782608695652173913043476
;21.08.2000 00:00:00;;;404109;25.48;33.124
;21.08.2000 00:00:00;;;403757;12.47;31.213836853700153757168370352
;21.08.2000 00:00:00;;;426897;14.70;19.110
;22.08.2000 00:00:00;;;424607;33.09;204.58311947224634953216386567
;22.08.2000 00:00:00;;;403730;28.65;159.71978961021690182480204541
;22.08.2000 00:00:00;;;405388;31.19;133.92236066075252370755582747
;22.08.2000 00:00:00;;;412620;29.47;102.49775779978268355834811296
;22.08.2000 00:00:00;;;400346;14.27;90.85154222117376482405662564
;22.08.2000 00:00:00;;;400061;17.69;69.982452597371613976251823370
;22.08.2000 00:00:00;;;408676;16.40;63.023127706669232990087575783
;22.08.2000 00:00:00;;;414242;18.57;53.396692068429237947122861578
;22.08.2000 00:00:00;;;403757;13.32;34.389644388048974573386492308
;22.08.2000 00:00:00;;;428162;11.16;34.317058062214470463486904045
;22.08.2000 00:00:00;;;404109;25.12;32.656
;22.08.2000 00:00:00;;;400839;11.13;28.717552365510670168271568910
;22.08.2000 00:00:00;;;426897;14.85;19.305
;23.08.2000 00:00:00;;;424607;37.16;239.81009511616511071806379566
;23.08.2000 00:00:00;;;403730;28.32;166.83360080842870947660246032
;23.08.2000 00:00:00;;;412620;35.57;147.16326772891243052396886345
;23.08.2000 00:00:00;;;405388;29.56;127.82778464362190272254512084
;23.08.2000 00:00:00;;;400346;14.11;87.49601795396931857826725421
;23.08.2000 00:00:00;;;400061;19.45;81.80604117532116386968949236
;23.08.2000 00:00:00;;;408676;14.97;56.942906457511307862573380812
;23.08.2000 00:00:00;;;414242;18.09;53.423174183514774494556765165
;23.08.2000 00:00:00;;;403757;16.77;47.934551320446639994729904880
;23.08.2000 00:00:00;;;404109;28.39;36.907
;23.08.2000 00:00:00;;;428162;11.58;35.409517493353834695251740626
;23.08.2000 00:00:00;;;400839;10.90;28.229420289855072463768115947
;23.08.2000 00:00:00;;;426897;16.04;20.852
;23.08.2000 00:00:00;;;428530;23.63;11.815
;23.08.2000 00:00:00;;;405487;17.82;8.910
;23.08.2000 00:00:00;;;404200;17.38;8.690
;23.08.2000 00:00:00;;;430130;14.19;7.095
;23.08.2000 00:00:00;;;405480;12.48;6.240
;23.08.2000 00:00:00;;;414238;12.18;6.090
;23.08.2000 00:00:00;;;421221;11.65;5.825
;23.08.2000 00:00:00;;;405359;11.45;5.725
;23.08.2000 00:00:00;;;428361;10.80;5.400
;23.08.2000 00:00:00;;;414211;9.29;4.645
;24.08.2000 00:00:00;;;424607;36.25;253.83383947011169600851337680
;24.08.2000 00:00:00;;;412620;37.51;168.19805787431258543098351852
;24.08.2000 00:00:00;;;403730;26.67;165.51474881778769957987118695
;24.08.2000 00:00:00;;;400061;23.49;116.67617999263833790029037666
;24.08.2000 00:00:00;;;405388;24.91;97.81346986846130315081064547
;24.08.2000 00:00:00;;;403757;22.41;71.849884435483157256272200707
;24.08.2000 00:00:00;;;400346;11.59;68.414391007726645990437363489
;24.08.2000 00:00:00;;;408676;15.29;58.160122894812818785487441057
;24.08.2000 00:00:00;;;414242;17.87;53.329304821150855365474339034
;24.08.2000 00:00:00;;;404109;28.54;37.102
;28.08.2000 00:00:00;;;424607;35.51;258.32384989547558608332088996
;28.08.2000 00:00:00;;;403730;25.91;160.85245717599677020256721476
;28.08.2000 00:00:00;;;412620;35.02;156.36738653744330556055066035
;28.08.2000 00:00:00;;;405388;24.98;104.20152156622820434383603549
;28.08.2000 00:00:00;;;400061;17.24;77.769800680726532429939243574
;28.08.2000 00:00:00;;;400346;12.53;76.536346690143957582676697226
;28.08.2000 00:00:00;;;403757;19.99;61.780319341423118686133006234
;28.08.2000 00:00:00;;;414242;18.21;54.910371695178849144634525656
;28.08.2000 00:00:00;;;408676;13.80;51.278600712154749302280819943
;28.08.2000 00:00:00;;;404109;27.98;36.374
;29.08.2000 00:00:00;;;424607;36.76;267.41719859638644169030909364
;29.08.2000 00:00:00;;;412620;35.86;156.47559435253451617414933366
;29.08.2000 00:00:00;;;403730;24.94;151.41975261096984255252963215
;29.08.2000 00:00:00;;;405388;27.21;116.83319761394921994493728969
;29.08.2000 00:00:00;;;400061;21.94;108.07283243584675018972184731
;29.08.2000 00:00:00;;;400346;14.02;86.93792854108078288216207683
;29.08.2000 00:00:00;;;403757;19.16;59.001101613171973890188173267
;29.08.2000 00:00:00;;;408676;13.96;53.783549995188143585795399871
;29.08.2000 00:00:00;;;414242;17.67;53.282057542768273716951788486
;29.08.2000 00:00:00;;;404109;28.00;36.400
;30.08.2000 00:00:00;;;424607;29.90;196.55135886470082252511635438
;30.08.2000 00:00:00;;;403730;27.93;191.79420898364083889684325445
;30.08.2000 00:00:00;;;412620;35.76;160.35090774687864716107626293
;30.08.2000 00:00:00;;;405388;25.36;105.01088039155705108595900888
;30.08.2000 00:00:00;;;400061;20.16;100.45508846263956484397366162
;30.08.2000 00:00:00;;;400346;11.23;67.330900404371950392244965113
;30.08.2000 00:00:00;;;403757;19.31;62.533881175493814955246481027
;30.08.2000 00:00:00;;;408676;14.25;56.431289096333365412376094694
;30.08.2000 00:00:00;;;414242;16.84;50.517381026438569206842923791
;30.08.2000 00:00:00;;;404109;27.05;35.165
;30.08.2000 00:00:00;;;428530;36.80;18.400
;30.08.2000 00:00:00;;;404200;17.73;8.865
;30.08.2000 00:00:00;;;405487;17.33;8.665
;30.08.2000 00:00:00;;;405359;13.96;6.980
;30.08.2000 00:00:00;;;402331;13.65;6.825
;30.08.2000 00:00:00;;;431645;13.21;6.605
;30.08.2000 00:00:00;;;403790;13.18;6.590
;30.08.2000 00:00:00;;;421221;12.97;6.485
;30.08.2000 00:00:00;;;405480;12.90;6.450
;30.08.2000 00:00:00;;;414238;12.87;6.435
;31.08.2000 00:00:00;;;403730;30.21;224.39287277273290165418874340
;31.08.2000 00:00:00;;;424607;31.65;216.90230007076954785304330086
;31.08.2000 00:00:00;;;412620;32.11;151.03725392339771729587357332
;31.08.2000 00:00:00;;;400061;19.15;98.75341172140198764876692159
;31.08.2000 00:00:00;;;405388;22.87;88.59426979199672242513166302
;31.08.2000 00:00:00;;;400346;12.07;71.762217844429184651661463794
;31.08.2000 00:00:00;;;403757;20.86;64.620536405783359500865562336
;31.08.2000 00:00:00;;;414242;17.13;51.653743390357698289269051317
;31.08.2000 00:00:00;;;408676;12.82;49.013953036281397363102685010
;31.08.2000 00:00:00;;;404109;28.19;36.647
;04.09.2000 00:00:00;;;403730;35.96;294.10229202837696107040002247
;04.09.2000 00:00:00;;;424607;27.56;193.13498474511395684845221846
;04.09.2000 00:00:00;;;412620;27.50;126.41044090210711150131694469
;04.09.2000 00:00:00;;;400061;18.11;91.66131228784098809864627213
;04.09.2000 00:00:00;;;405388;21.73;79.94233680024472315692872439
;04.09.2000 00:00:00;;;403757;22.30;71.612238498639297090933714610
;04.09.2000 00:00:00;;;404109;27.14;62.688522015735214324470971252
;04.09.2000 00:00:00;;;408676;12.79;54.521883071889134828216726019
;04.09.2000 00:00:00;;;414242;16.36;50.858482115085536547433903579
;04.09.2000 00:00:00;;;400346;8.31;47.814294504353272378686210217
;05.09.2000 00:00:00;;;403730;29.59;217.28089644236472613794497823
;05.09.2000 00:00:00;;;424607;27.39;194.27300637504285080349199872
;05.09.2000 00:00:00;;;412620;28.93;136.29024982965223492741818900
;05.09.2000 00:00:00;;;405388;19.61;70.004415524545426964121185404
;05.09.2000 00:00:00;;;403757;21.60;66.339477642983072114964816878
;05.09.2000 00:00:00;;;400061;14.53;62.401301848595149482638746877
;05.09.2000 00:00:00;;;414242;16.36;50.858482115085536547433903579
;05.09.2000 00:00:00;;;400346;8.30;47.349383368480816270383312715
;05.09.2000 00:00:00;;;408676;9.86;40.202249831585025502838995282
;05.09.2000 00:00:00;;;404109;26.20;34.060
;06.09.2000 00:00:00;;;424607;27.56;209.55401021268720280470338833
;06.09.2000 00:00:00;;;403730;24.74;174.12730336295054830141185085
;06.09.2000 00:00:00;;;412620;26.16;120.40022487491669928176269610
;06.09.2000 00:00:00;;;404109;27.44;65.263116838487972508591065301
;06.09.2000 00:00:00;;;405388;17.59;62.685817097042266983200831980
;06.09.2000 00:00:00;;;403757;19.30;56.445037462055372490185414192
;06.09.2000 00:00:00;;;400061;13.75;56.412649278148133000695268092
;06.09.2000 00:00:00;;;414242;16.48;51.231527216174183514774494559
;06.09.2000 00:00:00;;;400346;8.30;46.113149718802829460281628286
;06.09.2000 00:00:00;;;408676;10.34;41.956358579539986526802040222
;06.09.2000 00:00:00;;;428530;24.11;12.055
;06.09.2000 00:00:00;;;404200;15.99;7.995
;06.09.2000 00:00:00;;;405480;14.05;7.025
;06.09.2000 00:00:00;;;402331;13.07;6.535
;06.09.2000 00:00:00;;;414238;12.97;6.485
;06.09.2000 00:00:00;;;403790;11.94;5.970
;06.09.2000 00:00:00;;;431645;11.00;5.500
;06.09.2000 00:00:00;;;414211;10.33;5.165
;06.09.2000 00:00:00;;;421268;10.21;5.105
;06.09.2000 00:00:00;;;428361;10.14;5.070
;07.09.2000 00:00:00;;;424607;28.78;226.75119362253857623867739811
;07.09.2000 00:00:00;;;403730;23.87;172.78221155443794965593198869
;07.09.2000 00:00:00;;;412620;29.08;144.83472740816940574707375009
;07.09.2000 00:00:00;;;400061;18.41;94.32857412443935490027674397
;07.09.2000 00:00:00;;;405388;21.18;90.75871350487222180020708397
;07.09.2000 00:00:00;;;400346;11.25;68.348846351671063125388885958
;07.09.2000 00:00:00;;;403757;21.27;66.938628226526734015165908630
;07.09.2000 00:00:00;;;404109;26.74;62.760760069029963224211732085
;07.09.2000 00:00:00;;;414242;15.93;49.521737169517884914463452568
;07.09.2000 00:00:00;;;408676;10.56;41.818555288230199210855548068
;11.09.2000 00:00:00;;;424607;38.48;335.45085487510699556454750602
;11.09.2000 00:00:00;;;403730;30.70;247.48523566220061005853041381
;11.09.2000 00:00:00;;;412620;35.67;212.06855397533946144543053691
;11.09.2000 00:00:00;;;405388;20.05;82.30054250958487625489623103
;11.09.2000 00:00:00;;;400346;12.50;79.128913000510486079557398512
;11.09.2000 00:00:00;;;404109;28.65;75.788510972448302887803701704
;11.09.2000 00:00:00;;;403757;20.72;67.416047837453706705563826548
;11.09.2000 00:00:00;;;400061;13.91;50.863888204981391354136845120
;11.09.2000 00:00:00;;;414242;14.04;42.772870917573872472783825810
;11.09.2000 00:00:00;;;408676;4.48;17.260050428255220864209411993
;12.09.2000 00:00:00;;;403730;36.89;309.95770550584846678046900358
;12.09.2000 00:00:00;;;424607;35.21;297.69625989038606733727735985
;12.09.2000 00:00:00;;;412620;36.30;220.07345531379248336630102499
;12.09.2000 00:00:00;;;400346;12.43;80.94860649779930431510883147
;12.09.2000 00:00:00;;;400061;17.11;76.714525659027806179251927896
;12.09.2000 00:00:00;;;404109;26.90;70.502811724040915576455457075
;12.09.2000 00:00:00;;;403757;20.77;70.211552458528657751305734114
;12.09.2000 00:00:00;;;405388;14.22;59.065234969132444090407960897
;12.09.2000 00:00:00;;;414242;13.89;42.099877138413685847589424567
;12.09.2000 00:00:00;;;408676;5.36;20.911427966509479357135983062
;13.09.2000 00:00:00;;;403730;32.58;271.95861221207233437011411634
;13.09.2000 00:00:00;;;424607;30.97;249.03258468330890224128104447
;13.09.2000 00:00:00;;;412620;33.80;196.97285603344016981005673263
;13.09.2000 00:00:00;;;400346;11.34;74.788488966508410103372454842
;13.09.2000 00:00:00;;;400061;16.46;73.896436567011574168745654572
;13.09.2000 00:00:00;;;405388;13.79;58.670194429673914605578948882
;13.09.2000 00:00:00;;;404109;22.43;55.839122931361909929462832347
;13.09.2000 00:00:00;;;403757;17.42;55.545109527532252184031565366
;13.09.2000 00:00:00;;;414242;13.59;41.190592534992223950233281488
;13.09.2000 00:00:00;;;408676;6.80;27.060806467135020690982581081
;13.09.2000 00:00:00;;;414238;23.56;11.780
;13.09.2000 00:00:00;;;400858;18.70;9.350
;13.09.2000 00:00:00;;;404248;17.55;8.775
;13.09.2000 00:00:00;;;428162;16.61;8.305
;13.09.2000 00:00:00;;;402063;15.52;7.760
;13.09.2000 00:00:00;;;400778;15.33;7.665
;13.09.2000 00:00:00;;;400763;14.53;7.265
;13.09.2000 00:00:00;;;421268;14.43;7.215
;13.09.2000 00:00:00;;;403784;13.56;6.780
;13.09.2000 00:00:00;;;400010;9.38;4.690
;14.09.2000 00:00:00;;;424607;39.93;378.69869217533812701503931759
;14.09.2000 00:00:00;;;403730;33.41;281.62451756614712510787361060
;14.09.2000 00:00:00;;;412620;35.09;207.89004477847004053674457856
;14.09.2000 00:00:00;;;400346;11.14;71.294012444027719366847040282
;14.09.2000 00:00:00;;;405388;15.34;69.953808531959890768795242590
;14.09.2000 00:00:00;;;400061;15.17;64.642768616598275916913191465
;14.09.2000 00:00:00;;;404109;21.88;53.300643606438777355760535357
;14.09.2000 00:00:00;;;403757;15.87;46.242677796660412420756675985
;14.09.2000 00:00:00;;;414242;14.29;44.423454121306376360808709178
;14.09.2000 00:00:00;;;408676;7.36;29.864487344817630641901645652
;18.09.2000 00:00:00;;;403730;30.72;252.25543033094728139172002307
;18.09.2000 00:00:00;;;424607;25.83;197.30454375619102099531638088
;18.09.2000 00:00:00;;;412620;29.58;158.62399766229095486423305160
;18.09.2000 00:00:00;;;403757;19.30;62.461618781602852573088867563
;18.09.2000 00:00:00;;;400346;8.51;52.183249798066043830764188485
;18.09.2000 00:00:00;;;414242;14.41;45.020604976671850699844479005
;18.09.2000 00:00:00;;;400061;8.13;31.393916363338922743446075826
;18.09.2000 00:00:00;;;404109;20.13;26.169
;18.09.2000 00:00:00;;;405388;5.57;20.349187399814176469393979420
;18.09.2000 00:00:00;;;408676;3.33;11.853947550765085169858531422
;19.09.2000 00:00:00;;;424607;28.95;254.07420643598037380622393461
;19.09.2000 00:00:00;;;403730;29.67;239.84212225306462855074437786
;19.09.2000 00:00:00;;;412620;28.44;148.08601026978854839903952949
;19.09.2000 00:00:00;;;400346;9.12;56.945776544540251733175705444
;19.09.2000 00:00:00;;;400061;11.10;54.461880342317287636497484771
;19.09.2000 00:00:00;;;403757;17.08;53.967285720104553627010537564
;19.09.2000 00:00:00;;;414242;14.16;44.459757387247278382581648522
;19.09.2000 00:00:00;;;404109;15.52;20.176
;19.09.2000 00:00:00;;;405388;3.63;11.655420312022025084123585194
;19.09.2000 00:00:00;;;408676;3.06;10.683142912135501876624001539
;20.09.2000 00:00:00;;;424607;26.90;231.53483656756125824680800948
;20.09.2000 00:00:00;;;403730;28.16;220.62918284449744395758945053
;20.09.2000 00:00:00;;;412620;31.68;181.55404610893089478193723091
;20.09.2000 00:00:00;;;414242;18.97;70.183099533437013996889580086
;20.09.2000 00:00:00;;;400061;11.62;59.176166404237045519610649870
;20.09.2000 00:00:00;;;400346;8.69;52.051125710732872962749355764
;20.09.2000 00:00:00;;;403757;16.73;50.581436248125769398292426570
;20.09.2000 00:00:00;;;404200;33.27;16.635
;20.09.2000 00:00:00;;;405388;4.96;15.605706549834627094877443382
;20.09.2000 00:00:00;;;400858;22.23;11.115
;20.09.2000 00:00:00;;;428530;22.16;11.080
;20.09.2000 00:00:00;;;414238;19.63;9.815
;20.09.2000 00:00:00;;;428162;17.85;8.925
;20.09.2000 00:00:00;;;421268;15.97;7.985
;20.09.2000 00:00:00;;;403784;13.99;6.995
;20.09.2000 00:00:00;;;431645;12.30;6.150
;20.09.2000 00:00:00;;;400778;11.99;5.995
;20.09.2000 00:00:00;;;426897;11.88;5.940
;20.09.2000 00:00:00;;;408676;1.48;4.9647583485708786449812337605
;21.09.2000 00:00:00;;;403730;28.31;220.08397312801835098120045013
;21.09.2000 00:00:00;;;424607;25.05;206.56447832958629783779577569
;21.09.2000 00:00:00;;;412620;32.54;189.04587854079472704984409395
;21.09.2000 00:00:00;;;414242;19.55;73.545093312597200622083981342
;21.09.2000 00:00:00;;;403757;18.25;58.700445865017600713181450504
;21.09.2000 00:00:00;;;400061;11.06;57.550769984413270986417279003
;21.09.2000 00:00:00;;;400346;7.84;46.278587187280147072047362360
;21.09.2000 00:00:00;;;404200;33.80;43.940
;21.09.2000 00:00:00;;;400858;22.21;22.21
;21.09.2000 00:00:00;;;405388;5.51;17.000768736616702355460385439
;25.09.2000 00:00:00;;;403730;27.38;221.78339609308424650323269684
;25.09.2000 00:00:00;;;412620;27.12;145.64035755048287971905179981
;25.09.2000 00:00:00;;;424607;16.50;115.42799574436314767806480514
;25.09.2000 00:00:00;;;414242;18.38;70.858758942457231726283048205
;25.09.2000 00:00:00;;;400346;11.02;69.504726288372230291546869462
;25.09.2000 00:00:00;;;400858;25.21;50.827986576485705995329750057
;25.09.2000 00:00:00;;;403757;15.10;46.087270358708887829564593427
;25.09.2000 00:00:00;;;404200;26.04;33.852
;25.09.2000 00:00:00;;;405388;7.03;23.892537939503103408080198387
;25.09.2000 00:00:00;;;400061;4.15;20.717046047878069063296661350
;26.09.2000 00:00:00;;;403730;29.06;245.97864068593763671453933314
;26.09.2000 00:00:00;;;412620;29.38;161.37088352884761169348156453
;26.09.2000 00:00:00;;;414242;17.47;67.893908242612752721617418360
;26.09.2000 00:00:00;;;400346;10.52;66.281526024444641210742404010
;26.09.2000 00:00:00;;;400858;26.53;64.634181255440564851533030269
;26.09.2000 00:00:00;;;403757;14.59;44.329822664157442293281606813
;26.09.2000 00:00:00;;;404200;26.72;34.736
;26.09.2000 00:00:00;;;405388;5.82;18.979601546080973527332551808
;26.09.2000 00:00:00;;;400061;3.08;15.426287750103381365906416007
;27.09.2000 00:00:00;;;403730;31.68;296.94698733685908385038141223
;27.09.2000 00:00:00;;;412620;22.47;82.30343423606630208278240266
;27.09.2000 00:00:00;;;400346;11.84;76.361134025197595378743668442
;27.09.2000 00:00:00;;;414242;18.12;70.983620528771384136858475900
;27.09.2000 00:00:00;;;424607;12.28;69.853010275780410400284340050
;27.09.2000 00:00:00;;;400858;27.35;61.825698747310810661434512866
;27.09.2000 00:00:00;;;403757;12.09;32.667080361945467383811251398
;27.09.2000 00:00:00;;;404200;25.02;32.526
;27.09.2000 00:00:00;;;400061;5.50;28.644616784589587337941188502
;27.09.2000 00:00:00;;;405388;4.15;13.058472009788926277148975221
;27.09.2000 00:00:00;;;428530;17.52;8.760
;27.09.2000 00:00:00;;;426897;17.33;8.665
;27.09.2000 00:00:00;;;403784;17.12;8.560
;27.09.2000 00:00:00;;;414455;16.86;8.430
;27.09.2000 00:00:00;;;404248;16.69;8.345
;27.09.2000 00:00:00;;;400010;11.19;5.595
;27.09.2000 00:00:00;;;405548;8.83;4.415
;27.09.2000 00:00:00;;;431645;6.33;3.165
;27.09.2000 00:00:00;;;400027;1.49;0.745
;27.09.2000 00:00:00;;;405321;1.08;0.540
;28.09.2000 00:00:00;;;403730;30.36;279.54624991936459688934838219
;28.09.2000 00:00:00;;;412620;24.04;116.94108390497900293006970816
;28.09.2000 00:00:00;;;424607;14.36;89.83721541335514956244860533
;28.09.2000 00:00:00;;;400346;12.75;84.08663685022274644407826771
;28.09.2000 00:00:00;;;414242;17.95;77.497659409020217729393468124
;28.09.2000 00:00:00;;;400061;9.67;62.757763458890570256158575657
;28.09.2000 00:00:00;;;400858;27.22;57.967250483879621405772871102
;28.09.2000 00:00:00;;;404200;29.39;38.207
;28.09.2000 00:00:00;;;403757;12.98;35.368399824338310960910623128
;28.09.2000 00:00:00;;;405388;4.26;11.907481448328580530411437386
;02.10.2000 00:00:00;;;403730;30.56;295.48315894497579262700543114
;02.10.2000 00:00:00;;;424607;17.60;115.17926408082660514377890458
;02.10.2000 00:00:00;;;412620;21.78;102.54515150285073569078773389
;02.10.2000 00:00:00;;;414242;18.12;80.48605287713841368584758942
;02.10.2000 00:00:00;;;400858;24.20;53.873529788001039061528470565
;02.10.2000 00:00:00;;;404200;30.14;39.182
;02.10.2000 00:00:00;;;400061;6.49;34.875192132564448625141439343
;02.10.2000 00:00:00;;;400346;5.08;29.568605914298619487211382929
;02.10.2000 00:00:00;;;403757;11.36;28.625788163951673946511514135
;02.10.2000 00:00:00;;;405388;4.21;11.337438287585751765220888426
;03.10.2000 00:00:00;;;403730;28.92;279.56335824399222755897079974
;03.10.2000 00:00:00;;;412620;23.45;122.31845222802976612331679661
;03.10.2000 00:00:00;;;424607;17.26;109.57153877025029075453166964
;03.10.2000 00:00:00;;;414242;18.34;81.46325660964230171073094867
;03.10.2000 00:00:00;;;400858;28.31;71.743727495060312547496994722
;03.10.2000 00:00:00;;;404200;29.86;69.425586147589331964862498876
;03.10.2000 00:00:00;;;400061;8.81;51.461480208716753234359876217
;03.10.2000 00:00:00;;;403757;9.24;25.076831298202021531268865627
;03.10.2000 00:00:00;;;400346;3.67;20.137461956676378914963612282
;03.10.2000 00:00:00;;;405388;5.84;17.447674509076633158664689355
;04.10.2000 00:00:00;;;403730;25.77;233.35402693087158784671451486
;04.10.2000 00:00:00;;;412620;25.28;144.48979805437729848278099227
;04.10.2000 00:00:00;;;414242;18.62;83.28613063763608087091757388
;04.10.2000 00:00:00;;;400858;26.78;66.346141637404180564575186887
;04.10.2000 00:00:00;;;400061;8.52;50.058593895273540277834580727
;04.10.2000 00:00:00;;;404200;27.83;36.179
;04.10.2000 00:00:00;;;403757;8.59;21.052581155580870547716298129
;04.10.2000 00:00:00;;;400839;26.23;13.115
;04.10.2000 00:00:00;;;400346;2.50;12.855656374115778981732488368
;04.10.2000 00:00:00;;;405388;3.73;10.382997030838357024350729710
;04.10.2000 00:00:00;;;428162;20.43;10.215
;04.10.2000 00:00:00;;;421268;19.06;9.530
;04.10.2000 00:00:00;;;426897;18.01;9.005
;04.10.2000 00:00:00;;;414455;17.81;8.905
;04.10.2000 00:00:00;;;414238;16.32;8.160
;04.10.2000 00:00:00;;;400763;12.96;6.480
;04.10.2000 00:00:00;;;405548;10.78;5.390
;04.10.2000 00:00:00;;;403713;9.27;4.635
;04.10.2000 00:00:00;;;400778;8.63;4.315
;05.10.2000 00:00:00;;;403730;23.41;203.42930380984400093863088496
;05.10.2000 00:00:00;;;412620;21.78;127.46357580365359594656060591
;05.10.2000 00:00:00;;;414242;18.86;84.94626127527216174183514775
;05.10.2000 00:00:00;;;400858;26.40;71.210226940151293990852942404
;05.10.2000 00:00:00;;;424607;12.80;69.750923327031022930174747149
;05.10.2000 00:00:00;;;403757;14.87;47.978458671303290928176000224
;05.10.2000 00:00:00;;;400346;7.85;46.151766836834650898372545946
;05.10.2000 00:00:00;;;400061;8.06;44.568929120145052008779463692
;05.10.2000 00:00:00;;;400839;23.95;31.135
;05.10.2000 00:00:00;;;404200;23.29;30.277
;05.10.2000 00:00:00;;;405388;5.46;16.459837134549147540826542880
;09.10.2000 00:00:00;;;403730;24.22;223.37510038750095196810304425
;09.10.2000 00:00:00;;;412620;18.21;103.69531244865326098070949294
;09.10.2000 00:00:00;;;414242;17.03;78.292975116640746500777604970
;09.10.2000 00:00:00;;;424607;10.43;54.522922914164845726591894205
;09.10.2000 00:00:00;;;400346;8.47;51.341083661816153163119566870
;09.10.2000 00:00:00;;;400858;18.21;40.984282889749935473173697367
;09.10.2000 00:00:00;;;403757;13.02;40.727738135649581635648543523
;09.10.2000 00:00:00;;;400839;25.02;32.526
;09.10.2000 00:00:00;;;404200;21.35;27.755
;09.10.2000 00:00:00;;;405388;3.45;9.428783374839092471272745192
;09.10.2000 00:00:00;;;400061;1.20;4.6503725818984908592695595272
;10.10.2000 00:00:00;;;403730;25.16;242.83338731809677511220981726
;10.10.2000 00:00:00;;;414242;17.74;82.10888646967340590979782271
;10.10.2000 00:00:00;;;412620;14.52;78.660597328735486282266907841
;10.10.2000 00:00:00;;;400839;28.02;70.621829754264960613157334482
;10.10.2000 00:00:00;;;403757;14.95;51.482356691611287317698301437
;10.10.2000 00:00:00;;;424607;7.29;36.252644875674834432907734598
;10.10.2000 00:00:00;;;400346;5.96;35.040067560195480172522340616
;10.10.2000 00:00:00;;;400858;15.76;32.322588182420739225954430513
;10.10.2000 00:00:00;;;404200;14.65;19.045
;10.10.2000 00:00:00;;;400061;1.83;7.2993947350483279484138344713
;11.10.2000 00:00:00;;;403730;18.34;158.95363880313480035859720299
;11.10.2000 00:00:00;;;414242;18.26;84.51568584758942457231726284
;11.10.2000 00:00:00;;;412620;14.18;74.588629689448458158063920882
;11.10.2000 00:00:00;;;400839;26.47;62.159456157425712460841266449
;11.10.2000 00:00:00;;;403757;17.00;61.915681016596938503201882301
